FANMOD 1.1 subgraph enumeration
-------------------------------

Network name: C:\Users\matte\Desktop\MasterThesis\newThread\all_sources_new\Results\seed_3\normal\init\init_w_Graph.txt
Network type: Directed
Number of nodes: 65
Number of edges: 213
Number of single edges: 213
Number of mutual edges: 0
Number of edge colors: 3

Algorithm: enumeration
Subgraph size: 6

Generated 100 random networks
   with locally constant number of bidirectional edges,
,301000
,330000

4261936,000000,0.060555%,0.042551%,7.1015e-005,2.5352,0
,000000
,200000
,030000
,300000
,110000

4261936,000000,0.060436%,0.039824%,7.6751e-005,2.6856,0.02
,000000
,100000
,200000
,020000
,110000

4261936,000000,0.060436%,0.041322%,8.8652e-005,2.1561,0.01
,000000
,200000
,030000
,300000
,310000

4261936,000000,0.0602%,0.048646%,7.5723e-005,1.5258,0.09
,000000
,010000
,200000
,030000
,110000

4261936,000000,0.059845%,0.038675%,5.9226e-005,3.5745,0
,000000
,300000
,010000
,200000
,110000

4229160,000000,0.059017%,0.028208%,8.6511e-005,3.5613,0
,000000
,010000
,003000
,100000
,303000

134184,000000,0.059017%,0.041278%,9.4243e-005,1.8823,0.04
,000000
,000000
,300000
,101000
,330000

66104,000000,0.058426%,0.032863%,8.4774e-005,3.0154,0.01
,000000
,000000
,100000
,001000
,133000

133656,000000,0.057125%,0.045906%,0.00010295,1.0897,0.14
,000000
,000000
,300000
,330000
,033000

4229160,000000,0.057125%,0.02798%,7.6606e-005,3.8045,0
,000000
,010000
,003000
,300000
,303000

66104,000000,0.057006%,0.033445%,6.8532e-005,3.438,0
,000000
,000000
,300000
,001000
,131000

4261936,000000,0.056533%,0.032966%,5.8896e-005,4.0016,0
,000000
,300000
,010000
,010000
,330000

4261936,000000,0.055942%,0.033559%,5.2457e-005,4.2669,0
,000000
,300000
,200000
,020000
,110000

66104,000000,0.055587%,0.038886%,9.5492e-005,1.749,0.06
,000000
,000000
,020000
,300000
,333000

4260912,000000,0.055587%,0.036915%,7.4853e-005,2.4945,0.01
,000000
,300000
,200000
,100000
,330000

66104,000000,0.055469%,0.035776%,8.503e-005,2.316,0.01
,000000
,000000
,001000
,200000
,333000

66104,000000,0.055114%,0.039866%,8.9095e-005,1.7115,0.05
,000000
,000000
,300000
,001000
,313000

66104,000000,0.054759%,0.035801%,9.2209e-005,2.056,0.01
,000000
,000000
,300000
,001000
,133000

4229160,000000,0.054641%,0.024168%,7.0868e-005,4.2999,0
,000000
,030000
,300000
,001000
,101000

133656,000000,0.054523%,0.039242%,6.0654e-005,2.5193,0
,000000
,000000
,100000
,110000
,033000

133656,000000,0.053695%,0.034651%,5.7696e-005,3.3007,0
,000000
,000000
,300000
,013000
,330000

4229160,000000,0.053222%,0.022606%,5.0823e-005,6.0241,0
,000000
,010000
,300000
,001000
,303000

133656,000000,0.052985%,0.032203%,5.7247e-005,3.6302,0
,000000
,000000
,100000
,130000
,033000

4261936,000000,0.052985%,0.039964%,0.00010404,1.2516,0.1
,000000
,030000
,300000
,300000
,330000

4261936,000000,0.052512%,0.030933%,5.7332e-005,3.764,0
,000000
,100000
,200000
,020000
,330000

4261936,000000,0.052394%,0.031179%,7.1739e-005,2.9572,0
,000000
,100000
,030000
,300000
,210000

4261936,000000,0.052394%,0.030477%,6.3464e-005,3.4534,0
,000000
,010000
,200000
,020000
,310000

4229160,000000,0.052394%,0.020095%,6.3792e-005,5.0632,0
,000000
,030000
,001000
,300000
,301000

4261936,000000,0.051921%,0.036857%,6.2054e-005,2.4275,0.02
,000000
,200000
,030000
,300000
,130000

4260912,000000,0.051921%,0.041777%,6.0788e-005,1.6687,0.08
,000000
,300000
,200000
,100000
,110000

66104,000000,0.051803%,0.041908%,0.00011296,0.87594,0.18
,000000
,000000
,300000
,030000
,133000

66104,000000,0.051803%,0.035722%,8.5385e-005,1.8832,0.03
,000000
,000000
,030000
,200000
,111000

4227624,000000,0.051803%,0.023796%,8.0537e-005,3.4775,0
,000000
,010000
,002000
,003000
,303000

66104,000000,0.051329%,0.040228%,9.4282e-005,1.1775,0.12
,000000
,000000
,001000
,300000
,111000

66104,000000,0.051093%,0.0364%,8.864e-005,1.6576,0.07
,000000
,000000
,300000
,001000
,311000

4229160,000000,0.050738%,0.019373%,5.8121e-005,5.3965,0
,000000
,010000
,003000
,100000
,103000

4261936,000000,0.050738%,0.035317%,6.806e-005,2.2658,0.02
,000000
,020000
,300000
,100000
,130000

66104,000000,0.05062%,0.028128%,7.2706e-005,3.0935,0
,000000
,000000
,001000
,200000
,133000

133656,000000,0.050383%,0.037385%,6.9538e-005,1.8692,0.04
,000000
,000000
,300000
,031000
,330000

133656,000000,0.050383%,0.041825%,8.2055e-005,1.043,0.16
,000000
,000000
,300000
,101000
,033000

541130848,000000,0.050383%,0.010241%,5.7177e-005,7.0207,0
,000100
,000001
,300000
,000003
,300000

2360,000000,0.050265%,0.024236%,5.1364e-005,5.0675,0
,000000
,000000
,000000
,300300
,131000

66104,000000,0.050147%,0.02899%,6.2045e-005,3.4098,0.01
,000000
,000000
,020000
,300000
,113000

133656,000000,0.049792%,0.040176%,7.8757e-005,1.221,0.14
,000000
,000000
,100000
,011000
,330000

133656,000000,0.049792%,0.032408%,6.3854e-005,2.7225,0
,000000
,000000
,300000
,301000
,011000

4260912,000000,0.049674%,0.033415%,6.6645e-005,2.4396,0.01
,000000
,300000
,200000
,100000
,130000

133656,000000,0.049555%,0.03542%,6.5531e-005,2.157,0.03
,000000
,000000
,300000
,130000
,033000

4261936,000000,0.049555%,0.035178%,7.2354e-005,1.9871,0.04
,000000
,010000
,100000
,030000
,210000

4260912,000000,0.049437%,0.030973%,0.00010218,1.8069,0.08
,000000
,200000
,300000
,300000
,330000

134184,000000,0.049437%,0.03093%,7.9937e-005,2.3152,0.02
,000000
,000000
,300000
,103000
,330000

66104,000000,0.049319%,0.037103%,9.1467e-005,1.3355,0.1
,000000
,000000
,300000
,001000
,331000

133656,000000,0.048727%,0.030515%,4.8931e-005,3.722,0
,000000
,000000
,200000
,011000
,330000

33336,000000,0.048727%,0.035159%,8.3887e-005,1.6174,0.06
,000000
,000000
,300000
,100000
,131000

4261936,000000,0.048609%,0.029183%,5.7292e-005,3.3908,0
,000000
,100000
,030000
,030000
,110000

4261936,000000,0.048491%,0.029012%,7.3559e-005,2.6481,0
,000000
,010000
,300000
,300000
,310000

4261936,000000,0.048254%,0.040581%,8.4446e-005,0.90867,0.14
,000000
,010000
,300000
,100000
,320000

133656,000000,0.048136%,0.03515%,6.0136e-005,2.1595,0.03
,000000
,000000
,100000
,031000
,330000

134184,000000,0.048136%,0.040239%,7.3845e-005,1.0695,0.13
,000000
,000000
,100000
,101000
,330000

133656,000000,0.048136%,0.0362%,7.5992e-005,1.5707,0.08
,000000
,000000
,300000
,101000
,011000

4227624,000000,0.047663%,0.025789%,6.0426e-005,3.6199,0
,000000
,030000
,003000
,001000
,101000

4261936,000000,0.047663%,0.038713%,8.3543e-005,1.0714,0.12
,000000
,010000
,030000
,300000
,230000

2360,000000,0.047545%,0.026811%,6.336e-005,3.2724,0
,000000
,000000
,000000
,300300
,313000

2360,000000,0.047426%,0.023728%,5.382e-005,4.4032,0
,000000
,000000
,000000
,100100
,313000

4261936,000000,0.047308%,0.03247%,8.5754e-005,1.7303,0.04
,000000
,300000
,300000
,030000
,310000

4229160,000000,0.047072%,0.02133%,7.2804e-005,3.5357,0.01
,000000
,010000
,003000
,300000
,103000

133656,000000,0.047072%,0.031856%,6.287e-005,2.4202,0.02
,000000
,000000
,200000
,330000
,033000

4261936,000000,0.046953%,0.028813%,6.9771e-005,2.5999,0.01
,000000
,200000
,030000
,030000
,330000

133656,000000,0.046717%,0.03499%,6.4163e-005,1.8276,0.04
,000000
,000000
,200000
,101000
,033000

4261936,000000,0.046717%,0.03157%,7.5668e-005,2.0018,0.04
,000000
,010000
,030000
,300000
,210000

4261936,000000,0.046599%,0.03323%,7.7627e-005,1.7222,0.07
,000000
,010000
,300000
,100000
,230000

4229160,000000,0.046599%,0.022188%,5.4144e-005,4.5085,0
,000000
,030000
,003000
,300000
,101000

4229160,000000,0.046599%,0.018424%,5.2691e-005,5.3472,0
,000000
,030000
,003000
,300000
,301000

4261936,000000,0.046599%,0.031857%,5.9937e-005,2.4596,0
,000000
,300000
,200000
,020000
,310000

66104,000000,0.04648%,0.034808%,8.2928e-005,1.4076,0.06
,000000
,000000
,010000
,300000
,131000

4229160,000000,0.046362%,0.01667%,3.7896e-005,7.8351,0
,000000
,010000
,002000
,300000
,303000

4229160,000000,0.046007%,0.021601%,6.7577e-005,3.6116,0
,000000
,030000
,001000
,100000
,303000

33336,000000,0.045889%,0.030901%,8.2364e-005,1.8197,0.05
,000000
,000000
,200000
,100000
,131000

4261936,000000,0.045771%,0.027874%,9.555e-005,1.873,0.03
,000000
,200000
,010000
,100000
,230000

134184,000000,0.045652%,0.02696%,5.8755e-005,3.1814,0
,000000
,000000
,200000
,301000
,330000

134184,000000,0.045652%,0.03079%,6.2384e-005,2.3824,0.03
,000000
,000000
,100000
,103000
,330000

4261936,000000,0.045179%,0.031576%,0.00010093,1.3479,0.12
,000000
,010000
,020000
,300000
,320000

4260912,000000,0.044943%,0.02651%,8.743e-005,2.1083,0.03
,000000
,010000
,030000
,030000
,310000

4261936,000000,0.044706%,0.028225%,6.1483e-005,2.6807,0.02
,000000
,300000
,010000
,100000
,210000

133656,000000,0.044706%,0.03436%,6.0471e-005,1.7109,0.03
,000000
,000000
,300000
,301000
,033000

134184,000000,0.044706%,0.031755%,8.001e-005,1.6187,0.05
,000000
,000000
,300000
,101000
,310000

133656,000000,0.044588%,0.028128%,4.2713e-005,3.8537,0
,000000
,000000
,100000
,011000
,130000

66104,000000,0.04447%,0.031024%,8.1045e-005,1.6591,0.07
,000000
,000000
,001000
,200000
,111000

4261936,000000,0.044351%,0.038438%,8.255e-005,0.71634,0.2
,000000
,020000
,300000
,100000
,310000

4261936,000000,0.044233%,0.031963%,5.9872e-005,2.0495,0.02
,000000
,010000
,300000
,200000
,130000

2108,000000,0.043997%,0.021444%,6.2956e-005,3.5823,0
,000000
,000000
,000000
,300000
,123100

66104,000000,0.043878%,0.031212%,7.2665e-005,1.7431,0.05
,000000
,000000
,001000
,100000
,311000

4327464,000000,0.04376%,0.019108%,4.5079e-005,5.4685,0
,000000
,010000
,300000
,100000
,303000

133656,000000,0.043524%,0.031763%,6.7564e-005,1.7407,0.07
,000000
,000000
,100000
,101000
,011000

4229160,000000,0.043405%,0.015416%,4.5532e-005,6.1472,0
,000000
,030000
,001000
,100000
,103000

4229160,000000,0.04305%,0.016571%,4.5073e-005,5.8748,0
,000000
,030000
,200000
,001000
,303000

4327464,000000,0.042696%,0.011179%,4.0832e-005,7.7186,0
,000000
,030000
,200000
,100000
,103000

4229160,000000,0.042577%,0.021379%,5.8956e-005,3.5956,0
,000000
,030000
,001000
,100000
,101000

4203560,000000,0.042341%,0.0067361%,3.698e-005,9.6281,0
,000000
,030000
,000010
,030000
,101000

4261936,000000,0.041986%,0.025962%,5.2869e-005,3.0308,0
,000000
,200000
,030000
,030000
,110000

4229160,000000,0.04175%,0.017013%,5.3056e-005,4.6623,0
,000000
,030000
,001000
,300000
,103000

134184,000000,0.041631%,0.02942%,4.9697e-005,2.4571,0
,000000
,000000
,200000
,101000
,330000

4229160,000000,0.041631%,0.016057%,4.0782e-005,6.271,0
,000000
,010000
,002000
,100000
,303000

4261936,000000,0.041513%,0.027002%,7.3364e-005,1.9779,0.04
,000000
,300000
,030000
,030000
,310000

133656,000000,0.041513%,0.031347%,5.8091e-005,1.75,0.02
,000000
,000000
,300000
,130000
,011000

4229160,000000,0.041158%,0.013413%,4.9939e-005,5.5558,0
,000000
,030000
,200000
,001000
,103000

66104,000000,0.04104%,0.026081%,6.0283e-005,2.4815,0.01
,000000
,000000
,001000
,200000
,313000

4229160,000000,0.04104%,0.019909%,6.5185e-005,3.2418,0
,000000
,010000
,200000
,003000
,303000

134184,000000,0.040803%,0.029534%,6.7748e-005,1.6634,0.05
,000000
,000000
,100000
,230000
,101000

133656,000000,0.040803%,0.031313%,5.6866e-005,1.6689,0.05
,000000
,000000
,100000
,013000
,330000

134184,000000,0.040803%,0.031558%,6.3317e-005,1.4602,0.06
,000000
,000000
,300000
,130000
,101000

4229160,000000,0.040803%,0.019373%,5.0182e-005,4.2706,0
,000000
,030000
,200000
,001000
,101000

4261936,000000,0.040685%,0.031125%,8.4734e-005,1.1282,0.14
,000000
,300000
,030000
,300000
,110000

66104,000000,0.040685%,0.026946%,8.1773e-005,1.6802,0.05
,000000
,000000
,010000
,300000
,323000

133656,000000,0.040567%,0.030886%,5.3243e-005,1.8183,0.03
,000000
,000000
,100000
,310000
,033000

66104,000000,0.04033%,0.025694%,6.2716e-005,2.3338,0.02
,000000
,000000
,200000
,001000
,131000

66104,000000,0.040212%,0.02722%,7.1772e-005,1.8102,0.05
,000000
,000000
,200000
,010000
,131000

4261936,000000,0.040212%,0.039732%,8.7874e-005,0.05459,0.47
,000000
,100000
,030000
,300000
,230000

541130848,000000,0.040212%,0.00899%,3.7193e-005,8.3945,0
,100000
,010000
,000010
,300000
,030000

4327464,000000,0.039739%,0.018775%,4.7633e-005,4.4012,0
,000000
,030000
,300000
,100000
,101000

4227624,000000,0.039739%,0.018856%,7.1942e-005,2.9027,0.01
,000000
,010000
,002000
,003000
,103000

133656,000000,0.039739%,0.027989%,4.9325e-005,2.3821,0.02
,000000
,000000
,300000
,101000
,032000

4261936,000000,0.039621%,0.028737%,8.5021e-005,1.2801,0.11
,000000
,030000
,200000
,100000
,120000

2360,000000,0.039621%,0.02106%,5.764e-005,3.2201,0.01
,000000
,000000
,000000
,100100
,131000

4261936,000000,0.039621%,0.029932%,7.6974e-005,1.2586,0.11
,000000
,200000
,010000
,100000
,120000

133656,000000,0.039621%,0.025969%,4.3335e-005,3.1503,0
,000000
,000000
,200000
,031000
,330000

66104,000000,0.039384%,0.027612%,7.5091e-005,1.5677,0.09
,000000
,000000
,030000
,100000
,211000

133656,000000,0.039384%,0.030524%,6.7645e-005,1.3098,0.09
,000000
,000000
,300000
,031000
,110000

4261936,000000,0.039384%,0.022782%,7.1154e-005,2.3332,0.02
,000000
,100000
,030000
,300000
,220000

4261936,000000,0.039148%,0.03411%,7.7649e-005,0.64872,0.23
,000000
,200000
,010000
,300000
,320000

4261936,000000,0.039148%,0.029852%,5.543e-005,1.677,0.04
,000000
,010000
,200000
,100000
,310000

4261936,000000,0.039029%,0.028579%,6.1528e-005,1.6985,0.06
,000000
,010000
,100000
,100000
,330000

4261936,000000,0.039029%,0.024838%,7.8327e-005,1.8118,0.07
,000000
,300000
,010000
,100000
,220000

133656,000000,0.039029%,0.026526%,5.3508e-005,2.3367,0
,000000
,000000
,100000
,011000
,230000

4229160,000000,0.038793%,0.019631%,5.336e-005,3.5911,0
,000000
,010000
,001000
,100000
,303000

4261936,000000,0.038793%,0.023816%,6.1867e-005,2.4208,0.03
,000000
,100000
,030000
,030000
,310000

66104,000000,0.038674%,0.023288%,7.205e-005,2.1355,0.02
,000000
,000000
,001000
,100000
,233000

541130848,000000,0.038674%,0.0096295%,3.9711e-005,7.3141,0
,100000
,000100
,300000
,000300
,030000

4327464,000000,0.038556%,0.014925%,3.2322e-005,7.3113,0
,000000
,010000
,200000
,300000
,303000

133656,000000,0.038556%,0.028197%,4.9976e-005,2.0729,0.03
,000000
,000000
,100000
,110000
,031000

541130848,000000,0.038438%,0.0074056%,3.716e-005,8.3511,0
,100000
,020000
,000010
,300000
,030000

4327464,000000,0.038438%,0.013345%,3.5338e-005,7.1007,0
,000000
,030000
,200000
,300000
,303000

4227624,000000,0.03832%,0.016345%,4.7079e-005,4.6675,0
,000000
,010000
,002000
,001000
,303000

4261928,000000,0.03832%,0.022077%,6.091e-005,2.6667,0.02
,000000
,030000
,030000
,300000
,101000

4229160,000000,0.038201%,0.014644%,5.446e-005,4.3257,0
,000000
,030000
,001000
,100000
,203000

4327464,000000,0.038083%,0.014006%,3.9588e-005,6.0819,0
,000000
,010000
,300000
,100000
,103000

33336,000000,0.038083%,0.034179%,9.3071e-005,0.41951,0.35
,000000
,000000
,300000
,100000
,331000

133656,000000,0.037847%,0.026288%,5.1491e-005,2.2448,0.04
,000000
,000000
,100000
,101000
,031000

66104,000000,0.037728%,0.031966%,8.9001e-005,0.64743,0.23
,000000
,000000
,020000
,300000
,311000

134184,000000,0.03761%,0.033754%,8.5483e-005,0.45111,0.34
,000000
,000000
,300000
,320000
,303000

4260912,000000,0.03761%,0.028669%,9.3074e-005,0.96065,0.16
,000000
,100000
,300000
,300000
,330000

4260912,000000,0.03761%,0.031216%,7.9178e-005,0.80753,0.23
,000000
,300000
,100000
,100000
,330000

133656,000000,0.037373%,0.031641%,5.9651e-005,0.96106,0.16
,000000
,000000
,100000
,230000
,033000

133656,000000,0.037373%,0.02325%,4.0109e-005,3.5213,0
,000000
,000000
,200000
,013000
,330000

4260912,000000,0.037255%,0.025479%,8.7822e-005,1.3409,0.12
,000000
,200000
,300000
,300000
,310000

133656,000000,0.037019%,0.029324%,5.689e-005,1.3526,0.09
,000000
,000000
,300000
,031000
,101000

4327464,000000,0.037019%,0.012152%,3.453e-005,7.2014,0
,000000
,030000
,100000
,300000
,103000

541130848,000000,0.0369%,0.0088565%,4.5978e-005,6.0994,0
,001000
,300000
,003000
,000003
,300000

66104,000000,0.036782%,0.020902%,4.9464e-005,3.2105,0
,000000
,000000
,010000
,001000
,231000

4227624,000000,0.036782%,0.019832%,5.5292e-005,3.0656,0
,000000
,030000
,001000
,003000
,301000

541131792,000000,0.036664%,0.013741%,3.489e-005,6.5702,0
,100000
,030000
,010000
,010000
,020000

133656,000000,0.036664%,0.024509%,5.9399e-005,2.0463,0.02
,000000
,000000
,300000
,031000
,301000

133656,000000,0.036664%,0.027831%,5.6404e-005,1.566,0.06
,000000
,000000
,200000
,101000
,011000

4261936,000000,0.036664%,0.024853%,5.4287e-005,2.1756,0.05
,000000
,030000
,200000
,010000
,120000

4261936,000000,0.036546%,0.021947%,3.7782e-005,3.864,0
,000000
,010000
,010000
,200000
,330000

4327464,000000,0.036546%,0.013546%,3.4234e-005,6.7185,0
,000000
,030000
,200000
,300000
,101000

133656,000000,0.036546%,0.028806%,5.3296e-005,1.4522,0.08
,000000
,000000
,200000
,130000
,033000

34868,000000,0.036427%,0.015006%,5.2508e-005,4.0796,0
,000000
,000000
,003000
,300000
,110100

66104,000000,0.036427%,0.026379%,6.8309e-005,1.4711,0.05
,000000
,000000
,030000
,003000
,231000

2108,000000,0.036309%,0.018706%,5.1719e-005,3.4036,0
,000000
,000000
,000000
,010000
,213100

134184,000000,0.036309%,0.027252%,6.3448e-005,1.4275,0.08
,000000
,000000
,200000
,130000
,101000

133656,000000,0.036309%,0.030737%,6.5403e-005,0.85202,0.21
,000000
,000000
,300000
,011000
,320000

2360,000000,0.036191%,0.018422%,4.3133e-005,4.1196,0
,000000
,000000
,000000
,300300
,321000

33336,000000,0.036073%,0.018754%,6.2012e-005,2.7929,0.01
,000000
,000000
,030000
,030000
,311000

66104,000000,0.036073%,0.025565%,6.7364e-005,1.5599,0.09
,000000
,000000
,010000
,300000
,123000

133656,000000,0.036073%,0.024544%,4.4105e-005,2.6139,0
,000000
,000000
,100000
,110000
,023000

541130848,000000,0.036073%,0.0062906%,3.568e-005,8.347,0
,300000
,010000
,020000
,300000
,000010

66104,000000,0.036073%,0.025053%,6.8327e-005,1.6127,0.06
,000000
,000000
,001000
,200000
,331000

2108,000000,0.036073%,0.015122%,5.6027e-005,3.7394,0
,000000
,000000
,000000
,100000
,333100

33336,000000,0.036073%,0.030533%,8.0838e-005,0.68526,0.21
,000000
,000000
,300000
,200000
,313000

2108,000000,0.035954%,0.016771%,5.281e-005,3.6325,0
,000000
,000000
,000000
,010000
,233100

133656,000000,0.035954%,0.025935%,5.1576e-005,1.9426,0.07
,000000
,000000
,100000
,011000
,320000

133656,000000,0.035954%,0.023947%,4.5404e-005,2.6445,0.01
,000000
,000000
,200000
,130000
,011000

4327464,000000,0.035954%,0.017629%,5.153e-005,3.5562,0
,000000
,030000
,200000
,100000
,101000

4260912,000000,0.035836%,0.032865%,8.392e-005,0.35403,0.39
,000000
,100000
,300000
,300000
,110000

2360,000000,0.035718%,0.017299%,4.8553e-005,3.7936,0.01
,000000
,000000
,000000
,100300
,313000

4261936,000000,0.035718%,0.019387%,6.1934e-005,2.6367,0.02
,000000
,100000
,020000
,200000
,230000

33336,000000,0.035599%,0.022763%,5.6667e-005,2.2653,0.03
,000000
,000000
,100000
,300000
,123000

4260912,000000,0.035481%,0.018124%,7.8909e-005,2.1996,0.03
,000000
,010000
,020000
,020000
,310000

34868,000000,0.035481%,0.012828%,4.6768e-005,4.8438,0
,000000
,000000
,003000
,300000
,310100

134184,000000,0.035363%,0.02311%,7.0662e-005,1.734,0.06
,000000
,000000
,100000
,203000
,130000

4327464,000000,0.035363%,0.015744%,4.9468e-005,3.966,0
,000000
,030000
,100000
,300000
,303000

66104,000000,0.035363%,0.022955%,4.981e-005,2.4911,0.03
,000000
,000000
,001000
,300000
,123000

541131792,000000,0.035245%,0.01255%,3.0216e-005,7.5108,0
,300000
,010000
,010000
,020000
,030000

134184,000000,0.035126%,0.030748%,8.267e-005,0.52961,0.26
,000000
,000000
,100000
,301000
,330000

134184,000000,0.035126%,0.025762%,8.5421e-005,1.0963,0.16
,000000
,000000
,300000
,330000
,303000

66104,000000,0.035008%,0.023613%,6.5654e-005,1.7357,0.06
,000000
,000000
,010000
,001000
,333000

4260912,000000,0.03489%,0.019973%,6.6158e-005,2.2547,0.02
,000000
,200000
,100000
,100000
,130000

34868,000000,0.03489%,0.017249%,5.5757e-005,3.1639,0
,000000
,000000
,001000
,300000
,330300

4261936,000000,0.034653%,0.025068%,5.258e-005,1.823,0.03
,000000
,100000
,200000
,020000
,310000

4327464,000000,0.034535%,0.015286%,5.0231e-005,3.832,0
,000000
,030000
,100000
,300000
,301000

33336,000000,0.034535%,0.024515%,5.4013e-005,1.8552,0.04
,000000
,000000
,200000
,300000
,131000

133656,000000,0.034535%,0.028261%,5.2867e-005,1.1868,0.15
,000000
,000000
,100000
,301000
,011000

4261936,000000,0.034417%,0.023802%,4.4879e-005,2.3651,0.01
,000000
,300000
,200000
,020000
,130000

133656,000000,0.034417%,0.027982%,4.6117e-005,1.3953,0.07
,000000
,000000
,300000
,023000
,330000

4229160,000000,0.034417%,0.017941%,4.2603e-005,3.8672,0
,000000
,030000
,200000
,003000
,101000

4260392,000000,0.034417%,0.026779%,0.00010717,0.71266,0.22
,000000
,010000
,030000
,003000
,303000

134184,000000,0.034298%,0.026119%,5.8617e-005,1.3954,0.06
,000000
,000000
,300000
,101000
,320000

4229160,000000,0.034298%,0.019839%,4.4692e-005,3.2354,0
,000000
,030000
,003000
,100000
,101000

4229160,000000,0.034298%,0.016002%,4.8453e-005,3.7762,0
,000000
,010000
,300000
,001000
,301000

134184,000000,0.034298%,0.020183%,4.8501e-005,2.9104,0
,000000
,000000
,300000
,201000
,110000

66104,000000,0.034062%,0.028296%,8.513e-005,0.67733,0.22
,000000
,000000
,010000
,300000
,321000

66104,000000,0.034062%,0.02784%,7.5106e-005,0.82846,0.2
,000000
,000000
,020000
,300000
,133000

66104,000000,0.034062%,0.024843%,5.7494e-005,1.6035,0.06
,000000
,000000
,001000
,300000
,323000

134184,000000,0.033944%,0.029376%,7.0846e-005,0.6448,0.26
,000000
,000000
,100000
,301000
,110000

4227624,000000,0.033944%,0.017407%,8.3995e-005,1.9688,0.04
,000000
,010000
,003000
,003000
,103000

