FANMOD 1.1 subgraph enumeration
-------------------------------

Network name: C:\Users\matte\_nmnn\srcs\Results\seed_180112\synds\normal\clus\clus_w_Graph.txt
Network type: Directed
Number of nodes: 95
Number of edges: 477
Number of single edges: 477
Number of mutual edges: 0
Number of edge colors: 3

Algorithm: enumeration
Subgraph size: 5

Generated 100 random networks
   with locally constant number of bidirectional edges,
   exchanging only edges with the same color,
   3 exchanges per edge and 3 tries per edge.

849040 subgraphs were enumerated in the original network.
74577992 subgraphs were enumerated in the random networks.
75427032 subgraphs were enumerated in all networks.

For the random networks: 200784 tries were made, 140031 were successful.
Randomization took 0.484 seconds.
Enumeration took 628.023 seconds.


Result overview:

ID,Adj-Matrix,Frequency,Mean-Freq,Standard-Dev,Z-Score,p-Value
,,[Original],[Random],[Random]

8340,00000,3.0977%,2.4082%,0.00090593,7.6112,0
,00000
,02000
,00200
,20200

8468,00000,2.7985%,2.2469%,0.00073003,7.5556,0
,00000
,02000
,02000
,20200

1304,00000,2.7596%,2.3425%,0.00097848,4.2626,0
,00000
,00002
,20000
,22000

8724,00000,2.7404%,2.2435%,0.00078192,6.3553,0
,00000
,02000
,20000
,20200

8344,00000,2.487%,2.2612%,0.00064773,3.487,0
,00000
,02000
,00200
,22000

8472,00000,2.4009%,2.2126%,0.00085019,2.2158,0
,00000
,20000
,20000
,22000

8728,00000,2.2773%,2.1778%,0.00068208,1.4586,0.07
,00000
,20000
,02000
,22000

540,00000,2.2561%,1.9299%,0.00084903,3.8419,0
,00000
,00000
,20000
,22200

404,00000,2.2349%,1.8085%,0.00058445,7.296,0
,00000
,00000
,02200
,20200

49680,00000,1.7284%,1.3987%,0.00068315,4.8271,0
,20000
,02000
,20000
,20000

532752,00000,1.6779%,1.4817%,0.00054782,3.5808,0
,00020
,00020
,20000
,20000

67088,00000,1.6659%,0.69142%,0.00048933,19.914,0
,20000
,20000
,02000
,00200

16646,00000,1.3561%,0.57488%,0.00037021,21.102,0
,00000
,02000
,20000
,00220

1080,00000,1.3518%,0.67196%,0.00040155,16.929,0
,00000
,00002
,00002
,22000

402,00000,1.3383%,0.97697%,0.00047958,7.535,0
,00000
,00000
,02200
,20020

154,00000,1.3303%,1.0061%,0.00055749,5.8152,0
,00000
,00000
,00200
,22020

540940,00000,1.0272%,0.14214%,0.00018292,48.383,0
,20000
,20000
,02000
,02200

132624,00000,1.0005%,1.374%,0.00065578,-5.6952,1
,20000
,00002
,20000
,02000

532744,00000,0.97133%,0.51469%,0.00028807,15.851,0
,00002
,00002
,00002
,20000

17158,00000,0.8618%,0.11362%,0.00016445,45.495,0
,00000
,20000
,22000
,00220

532520,00000,0.80444%,1.476%,0.00078318,-8.575,1
,00020
,00002
,20000
,00020

60,00000,0.779%,0.37523%,0.00029641,13.622,0
,00000
,00000
,00002
,22200

2324,00000,0.73424%,1.1323%,0.00049451,-8.0498,1
,00000
,00020
,02000
,20200

17176,00000,0.6578%,0.21609%,0.00018015,24.519,0
,00000
,20000
,22000
,22000

796,00000,0.65144%,0.18783%,0.00016019,28.941,0
,00000
,00000
,22000
,22200

49680,00000,0.59997%,0.45546%,0.00042994,3.3612,0
,10000
,20000
,00200
,20000

8472,00000,0.57724%,0.71716%,0.00050321,-2.7806,1
,00000
,20000
,10000
,22000

8728,00000,0.55109%,0.63159%,0.00030392,-2.6486,1
,00000
,20000
,01000
,22000

67632,00000,0.54226%,0.73147%,0.00049218,-3.8445,1
,20000
,02000
,00200
,00200

404,00000,0.54132%,0.47109%,0.00031927,2.1995,0.02
,00000
,00000
,01200
,22000

