FANMOD 1.1 subgraph enumeration
-------------------------------

Network name: C:\Users\matte\Desktop\MasterThesis\newThread\all_sources_new\Results\seed_3\orth\clus\clus_w_Graph.txt
Network type: Directed
Number of nodes: 65
Number of edges: 201
Number of single edges: 201
Number of mutual edges: 0
Number of edge colors: 3

Algorithm: enumeration
Subgraph size: 4

Generated 100 random networks
   with locally constant number of bidirectional edges,
   exchanging only edges with the same color,
   3 exchanges per edge and 3 tries per edge.

9773 subgraphs were enumerated in the original network.
888650 subgraphs were enumerated in the random networks.
898423 subgraphs were enumerated in all networks.

For the random networks: 82114 tries were made, 59366 were successful.
Randomization took 0.052 seconds.
Enumeration took 0.932 seconds.


Result overview:

ID,Adj-Matrix,Frequency,Mean-Freq,Standard-Dev,Z-Score,p-Value
,,[Original],[Random],[Random]

140,0000,6.0268%,5.8909%,0.0033018,0.41149,0.31
,0000
,2000
,2200

392,0000,4.6659%,4.7075%,0.0036859,-0.11271,0.51
,2000
,0200
,2000

2116,0000,3.0288%,2.4862%,0.001607,3.3761,0
,0002
,0002
,2000

140,0000,2.3227%,2.4655%,0.0016294,-0.87594,0.82
,0000
,2000
,2100

140,0000,2.2613%,2.0612%,0.0013612,1.47,0.08
,0000
,1000
,2200

2184,0000,2.2102%,2.0026%,0.0011162,1.8597,0.04
,2000
,2000
,2000

140,0000,2.1897%,2.044%,0.0014577,0.99926,0.16
,0000
,2000
,1200

74,0000,2.1795%,2.1984%,0.0017784,-0.10625,0.55
,0000
,0200
,2020

392,0000,1.9441%,1.9693%,0.0023512,-0.10684,0.59
,3000
,0200
,2000

2184,0000,1.8725%,1.6853%,0.00083564,2.2405,0
,1000
,2000
,2000

392,0000,1.7702%,1.0852%,0.0018325,3.7382,0
,3000
,2000
,0020

2116,0000,1.6474%,1.3337%,0.0010326,3.0383,0
,3000
,0200
,0200

392,0000,1.5144%,1.6074%,0.0021311,-0.43647,0.68
,1000
,2000
,0020

140,0000,1.4121%,1.2913%,0.0011626,1.0384,0.17
,0000
,2000
,2300

536,0000,1.4121%,0.74303%,0.0017234,3.882,0
,1000
,0200
,0020

2116,0000,1.3814%,1.1089%,0.00087767,3.1048,0
,0010
,2000
,0020

392,0000,1.3507%,1.6159%,0.0023136,-1.1463,0.87
,1000
,0200
,2000

2184,0000,1.3404%,1.1276%,0.00089972,2.365,0
,3000
,2000
,2000

536,0000,1.279%,1.7603%,0.0020116,-2.3924,1
,2000
,0002
,0200

392,0000,1.2176%,1.218%,0.0014532,-0.0025444,0.52
,0010
,2000
,2000

140,0000,1.146%,1.3256%,0.0014297,-1.2561,0.92
,0000
,3000
,2200

392,0000,1.1153%,0.80154%,0.0016563,1.8945,0.01
,3000
,3000
,0200

2184,0000,1.0949%,0.92257%,0.00063085,2.7309,0
,2000
,1000
,3000

140,0000,1.0949%,1.0207%,0.0012393,0.59823,0.27
,0000
,2000
,3200

2116,0000,1.0846%,0.81897%,0.00071312,3.7251,0
,0030
,2000
,0020

2116,0000,1.0744%,0.86698%,0.0007597,2.7301,0
,3000
,0100
,0200

74,0000,1.0744%,1.1677%,0.0011551,-0.80795,0.81
,0000
,0300
,2020

2116,0000,1.0028%,0.84737%,0.00078378,1.9826,0.01
,1000
,0200
,0200

392,0000,0.96183%,1.0527%,0.0016247,-0.55924,0.72
,3000
,0200
,1000

28,0000,0.9516%,0.71541%,0.00080789,2.9235,0
,0000
,0002
,2200

74,0000,0.9516%,0.92244%,0.00081623,0.35727,0.36
,0000
,0200
,1020

28,0000,0.9516%,0.70477%,0.00078677,3.1372,0
,0000
,0002
,3200

