FANMOD 1.1 subgraph enumeration
-------------------------------

Network name: C:\Users\matte\_nmnn\srcs\Results\seed_250120\synds\normal\tree\tree_w_Graph.txt
Network type: Directed
Number of nodes: 75
Number of edges: 321
Number of single edges: 321
Number of mutual edges: 0
Number of edge colors: 3

Algorithm: enumeration
Subgraph size: 5

Generated 100 random networks
   with locally constant number of bidirectional edges,
   exchanging only edges with the same color,
   3 exchanges per edge and 3 tries per edge.

454816 subgraphs were enumerated in the original network.
37368224 subgraphs were enumerated in the random networks.
37823040 subgraphs were enumerated in all networks.

For the random networks: 152701 tries were made, 89348 were successful.
Randomization took 0.192 seconds.
Enumeration took 199.638 seconds.


Result overview:

ID,Adj-Matrix,Frequency,Mean-Freq,Standard-Dev,Z-Score,p-Value
,,[Original],[Random],[Random]

8472,00000,2.6912%,2.1678%,0.001231,4.2516,0
,00000
,20000
,20000
,22000

8340,00000,2.6426%,1.872%,0.0013145,5.8623,0
,00000
,02000
,00200
,20200

8724,00000,2.2013%,1.3012%,0.00098066,9.1788,0
,00000
,02000
,20000
,20200

8728,00000,2.0056%,1.6726%,0.00084025,3.9642,0
,00000
,20000
,02000
,22000

532744,00000,1.8832%,1.0057%,0.00086972,10.089,0
,00002
,00002
,00002
,20000

1304,00000,1.5606%,1.5968%,0.0010377,-0.34818,0.63
,00000
,00002
,20000
,22000

532752,00000,1.467%,1.7548%,0.001132,-2.5427,0.99
,00020
,00020
,20000
,20000

1080,00000,1.4456%,0.64848%,0.00067926,11.736,0
,00000
,00002
,00002
,22000

8344,00000,1.4393%,1.3141%,0.0006041,2.0715,0.01
,00000
,02000
,00200
,22000

540,00000,1.4291%,0.97642%,0.00064572,7.0112,0
,00000
,00000
,20000
,22200

404,00000,1.3502%,0.90601%,0.00039164,11.342,0
,00000
,00000
,02200
,20200

8468,00000,1.3186%,1.3243%,0.00059176,-0.097692,0.56
,00000
,02000
,02000
,20200

67088,00000,1.1651%,0.45645%,0.00051359,13.798,0
,20000
,20000
,02000
,00200

1080,00000,1.1429%,0.51859%,0.00049116,12.71,0
,00000
,00002
,00002
,23000

49680,00000,0.95687%,1.5895%,0.0014055,-4.5014,1
,20000
,02000
,20000
,20000

8340,00000,0.88563%,0.70363%,0.00047631,3.8212,0
,00000
,03000
,00200
,20200

540940,00000,0.8654%,0.14292%,0.00026014,27.773,0
,20000
,20000
,02000
,02200

541200,00000,0.86519%,0.55829%,0.00056398,5.4416,0
,20000
,20000
,20000
,20000

17176,00000,0.86431%,0.23565%,0.0003122,20.136,0
,00000
,20000
,22000
,22000

532744,00000,0.76273%,0.40163%,0.0004037,8.9448,0
,30000
,02000
,02000
,02000

67088,00000,0.75943%,0.28911%,0.00045039,10.442,0
,30000
,02000
,20000
,00020

532744,00000,0.66378%,0.34336%,0.0003586,8.9356,0
,00100
,20000
,00200
,00200

532752,00000,0.66159%,0.64539%,0.00073635,0.21994,0.38
,30000
,02000
,02000
,20000

402,00000,0.65411%,0.44214%,0.00039984,5.3013,0
,00000
,00000
,02200
,20020

16646,00000,0.62311%,0.24886%,0.00033647,11.123,0
,00000
,02000
,20000
,00220

154,00000,0.61893%,0.3893%,0.00032721,7.0179,0
,00000
,00000
,00200
,22020

67632,00000,0.59123%,0.65811%,0.00072723,-0.91972,0.81
,20000
,02000
,00200
,00200

1304,00000,0.58397%,0.50165%,0.00062902,1.3087,0.08
,00000
,00002
,02000
,23000

532520,00000,0.56902%,1.3249%,0.0010848,-6.968,1
,00020
,00002
,20000
,00020

8472,00000,0.53164%,0.49934%,0.00043952,0.73488,0.26
,00000
,20000
,10000
