FANMOD 1.1 subgraph enumeration
-------------------------------

Network name: C:\Users\matte\_nmnn\srcs\Results\seed_250120\synds\normal\init\init_w_Graph.txt
Network type: Directed
Number of nodes: 75
Number of edges: 151
Number of single edges: 151
Number of mutual edges: 0
Number of edge colors: 3

Algorithm: enumeration
Subgraph size: 5

Generated 100 random networks
   with locally constant number of bidirectional edges,
   exchanging only edges with the same color,
   3 exchanges per edge and 3 tries per edge.

19072 subgraphs were enumerated in the original network.
2053918 subgraphs were enumerated in the random networks.
2072990 subgraphs were enumerated in all networks.

For the random networks: 56344 tries were made, 45231 were successful.
Randomization took 0.2 seconds.
Enumeration took 15.85 seconds.


Result overview:

ID,Adj-Matrix,Frequency,Mean-Freq,Standard-Dev,Z-Score,p-Value
,,[Original],[Random],[Random]

8340,00000,9.7787%,6.5609%,0.0048698,6.6078,0
,00000
,02000
,00200
,20200

8724,00000,9.7735%,5.1764%,0.0042312,10.865,0
,00000
,02000
,20000
,20200

8728,00000,8.1428%,5.33%,0.0033382,8.4261,0
,00000
,20000
,02000
,22000

8472,00000,7.2095%,5.4075%,0.0039899,4.5166,0
,00000
,20000
,20000
,22000

404,00000,5.3482%,3.5512%,0.0024586,7.3087,0
,00000
,00000
,02200
,20200

540,00000,4.8186%,3.3196%,0.0028485,5.2623,0
,00000
,00000
,20000
,22200

8468,00000,4.7399%,5.1798%,0.0031334,-1.4037,0.92
,00000
,02000
,02000
,20200

8344,00000,4.1684%,5.1966%,0.0034047,-3.02,1
,00000
,02000
,00200
,22000

1304,00000,4.0531%,4.3864%,0.0036377,-0.91637,0.84
,00000
,00002
,20000
,22000

67088,00000,3.9587%,1.8258%,0.0030573,6.9763,0
,20000
,20000
,02000
,00200

532752,00000,3.7804%,4.8313%,0.00317,-3.315,1
,00020
,00020
,20000
,20000

532744,00000,2.9677%,1.9108%,0.0017347,6.0926,0
,00002
,00002
,00002
,20000

16646,00000,2.9258%,1.2485%,0.0016947,9.8969,0
,00000
,02000
,20000
,00220

154,00000,2.7789%,1.6393%,0.0018611,6.1233,0
,00000
,00000
,00200
,22020

1080,00000,2.3385%,1.4348%,0.0014508,6.2292,0
,00000
,00002
,00002
,22000

402,00000,2.2651%,1.4913%,0.0016703,4.6331,0
,00000
,00000
,02200
,20020

49680,00000,1.4734%,3.8905%,0.0041017,-5.8931,1
,20000
,02000
,20000
,20000

540940,00000,1.2374%,0.25881%,0.0010151,9.6405,0
,20000
,20000
,02000
,02200

67632,00000,1.185%,2.353%,0.0027444,-4.256,1
,20000
,02000
,00200
,00200

532520,00000,1.1535%,4.6253%,0.0045574,-7.618,1
,00020
,00002
,20000
,00020

2324,00000,1.0749%,2.5301%,0.0018402,-7.908,1
,00000
,00020
,02000
,20200

132624,00000,1.0067%,3.6631%,0.0037913,-7.0065,1
,20000
,00002
,20000
,02000

17176,00000,1.0015%,0.30191%,0.00085792,8.1541,0
,00000
,20000
,22000
,22000

541200,00000,0.98574%,0.67298%,0.00083329,3.7533,0
,20000
,20000
,20000
,20000

8244,00000,0.84941%,2.1034%,0.002197,-5.7075,1
,00000
,02000
,00002
,20200

16780,00000,0.63968%,0.18176%,0.00055876,8.1953,0
,00000
,20000
,02200
,02200

17158,00000,0.63444%,0.11517%,0.00048669,10.67,0
,00000
,20000
,22000
,00220

796,00000,0.57152%,0.18531%,0.00061585,6.2712,0
,00000
,00000
,22000
,22200

60,00000,0.56103%,0.33501%,0.00053834,4.1985,0
,00000
,00000
,00002
,22200

8340,00000,0.49811%,0.41226%,0.0011136,0.7709,0.21
,00000
,03000
,00200
,20200

8470,00000,0.41422%,0.065457%,0.00029446,11.844,0
,00000
,02000
,02000
,20220

67088,00000,0.39325%,0.082533%,0.0009554,3.2522,0
,30000
,02000
,20000
,00020

8728,00000,0.37752%,0.13373%,0.00047387,5.1445,0
,00000
,03000
,20000
,22000

532744,00000,0.29362%,0.2081%,0.00053461,1.5997,0.01
,30000
,02000
