FANMOD 1.1 subgraph enumeration
-------------------------------

Network name: C:\Users\matte\Desktop\MasterThesis\newThread\all_sources_new\Results\seed_618\glorot\init\init_u_Graph.txt
Network type: Directed
Number of nodes: 65
Number of edges: 203
Number of single edges: 203
Number of mutual edges: 0

Algorithm: enumeration
Subgraph size: 6

Generated 100 random networks
   with locally constant number of bidirectional edges,
   3 exchanges per edge and 3 tries per edge.

724455 subgraphs were enumerated in the original network.
61107739 subgraphs were enumerated in the random networks.
61832194 subgraphs were enumerated in all networks.

For the random networks: 85412 tries were made, 59674 were successful.
Randomization took 0.047 seconds.
Enumeration took 98.532 seconds.


Result overview:

ID,Adj-Matrix,Frequency,Mean-Freq,Standard-Dev,Z-Score,p-Value
,,[Original],[Random],[Random]

541130848,000000,2.986%,0.94401%,0.0010552,19.352,0
,100000
,010000
,010000
,000001
,100000

4261936,000000,2.8779%,2.9156%,0.00196,-0.19239,0.55
,000000
,010000
,010000
,100000
,110000

133656,000000,2.8064%,2.8222%,0.0018525,-0.085614,0.48
,000000
,000000
,100000
,101000
,011000

4229160,000000,2.7401%,2.3064%,0.0014526,2.9863,0
,000000
,010000
,001000
,100000
,101000

4261928,000000,2.4925%,2.3394%,0.00093136,1.6442,0.05
,000000
,010000
,010000
,100000
,101000

4260392,000000,2.4703%,2.2885%,0.0012708,1.4303,0.06
,000000
,010000
,010000
,001000
,101000

33949728,000000,2.4108%,0.86999%,0.0011488,13.412,0
,000010
,000001
,100000
,100000
,100000

530480,000000,2.3761%,0.7147%,0.00076776,21.64,0
,000000
,000010
,000001
,100000
,110000

4203560,000000,2.376%,0.85466%,0.00080387,18.925,0
,000000
,010000
,000010
,010000
,101000

1116208,000000,1.7663%,2.3606%,0.0010136,-5.8634,1
,000000
,000100
,010000
,100000
,110000

1181744,000000,1.6078%,2.1615%,0.0013613,-4.0674,1
,000000
,000100
,100000
,100000
,110000

67381280,000000,1.5819%,0.70542%,0.00072938,12.017,0
,000100
,000001
,000010
,100000
,100000

541074464,000000,1.5646%,1.9151%,0.0016149,-2.1703,1
,100000
,010000
,000010
,010000
,100000

4260904,000000,1.469%,1.0704%,0.0008051,4.9506,0
,000000
,010000
,010000
,010000
,101000

1114408,000000,1.4411%,0.85093%,0.00052676,11.203,0
,000000
,000100
,010000
,000100
,101000

134184,000000,1.4147%,1.2959%,0.0011139,1.0665,0.13
,000000
,000000
,100000
,110000
,101000

4327464,000000,1.3612%,1.0793%,0.00067362,4.1845,0
,000000
,010000
,100000
,100000
,101000

1116200,000000,1.3445%,0.86971%,0.00053889,8.8098,0
,000000
,000100
,010000
,100000
,101000

66104,000000,1.328%,1.3062%,0.0011252,0.19412,0.41
,000000
,000000
,010000
,001000
,111000

4227624,000000,1.3151%,1.0784%,0.0010679,2.216,0.02
,000000
,010000
,001000
,001000
,101000

545294360,000000,1.2975%,0.19191%,0.00040013,27.632,0
,100000
,100000
,001000
,100000
,011000

537198672,000000,1.2961%,0.9323%,0.000846,4.3008,0
,100000
,000001
,010000
,000001
,010000

1114664,000000,1.2844%,0.85707%,0.00066503,6.4259,0
,000000
,000100
,010000
,001000
,101000

541130832,000000,1.2643%,0.88714%,0.0010177,3.7058,0
,100000
,010000
,010000
,000001
,010000

534576,000000,1.264%,1.1557%,0.00068036,1.5923,0.05
,000000
,000010
,000010
,100000
,110000

68163616,000000,1.2349%,0.96219%,0.00075311,3.6206,0
,000100
,000100
,000001
,100000
,100000

537400336,000000,1.2309%,0.34384%,0.00054842,16.174,0
,100000
,000010
,000001
,010000
,010000

4325900,000000,1.2202%,0.84585%,0.00089267,4.194,0
,000000
,010000
,100000
,001000
,001100

268336,000000,1.2038%,0.94113%,0.00089759,2.9264,0
,000000
,000001
,000001
,100000
,110000

541132832,000000,1.2002%,1.1768%,0.0010394,0.22499,0.47
,100000
,010000
,010000
,100000
,100000

34868,000000,1.0859%,0.96896%,0.0007675,1.5239,0.04
,000000
,000000
,001000
,100000
,110100

131864,000000,1.085%,1.0508%,0.00063924,0.53379,0.31
,000000
,000000
,100000
,001100
,011000

541131808,000000,1.0158%,0.80221%,0.00073678,2.899,0.01
,100000
,010000
,010000
,010000
,100000

2360,000000,0.98364%,0.5835%,0.00054451,7.3485,0
,000000
,000000
,000000
,100100
,111000

4260912,000000,0.9287%,0.83321%,0.00084624,1.1284,0.13
,000000
,010000
,010000
,010000
,110000

10800,000000,0.88977%,0.87769%,0.00068603,0.17616,0.43
,000000
,000000
,000010
,101000
,110000

329776,000000,0.88577%,0.97258%,0.00081466,-1.0656,0.87
,000000
,000001
,010000
,100000
,110000

4205616,000000,0.8721%,0.2052%,0.00042705,15.616,0
,000000
,010000
,000010
,110000
,110000

4327436,000000,0.86727%,0.85827%,0.00079912,0.11262,0.47
,000000
,010000
,100000
,100000
,001100

131888,000000,0.84684%,1.0425%,0.00047756,-4.0975,1
,000000
,000000
,100000
,001100
,110000

133650,000000,0.84657%,0.86089%,0.00066668,-0.21481,0.61
,000000
,000000
,100000
,101000
,010010

25298976,000000,0.84215%,0.68872%,0.00085916,1.7858,0.03
,000001
,100000
,100000
,100000
,100000

545326104,000000,0.82614%,0.099825%,0.00021413,33.919,0
,100000
,100000
,010000
,010000
,011000

545325592,000000,0.81634%,0.10457%,0.00021077,33.769,0
,100000
,100000
,010000
,001000
,011000

1115176,000000,0.80723%,0.87176%,0.00047366,-1.3624,0.9
,000000
,000100
,010000
,010000
,101000

134613024,000000,0.76734%,0.8998%,0.00079363,-1.669,0.97
,001000
,000001
,100000
,100000
,100000

395312,000000,0.75491%,0.8928%,0.00081102,-1.7002,0.95
,000000
,000001
,100000
,100000
,110000

134200,000000,0.74635%,0.27009%,0.00042007,11.338,0
,000000
,000000
,100000
,110000
,111000

33332,000000,0.72358%,0.48392%,0.00043144,5.5549,0
,000000
,000000
,001000
,001000
,110100

545325336,000000,0.71088%,0.077775%,0.00016747,37.804,0
,100000
,100000
,010000
,000100
,011000

545264152,000000,0.68382%,0.062952%,0.00019103,32.502,0
,100000
,100000
,000001
,001000
,011000

33336,000000,0.65001%,0.60021%,0.0005574,0.89343,0.17
,000000
,000000
,001000
,001000
,111000

4230154,000000,0.62971%,0.07948%,0.00017052,32.268,0
,000000
,010000
,001000
,110000
,001010

545390872,000000,0.62544%,0.03436%,0.00010203,57.933,0
,100000
,100000
,100000
,000100
,011000

4205578,000000,0.59258%,0.077039%,0.00017577,29.33,0
,000000
,010000
,000010
,110000
,001010

4262412,000000,0.58347%,0.094896%,0.00017089,28.59,0
,000000
,010000
,010000
,101000
,001100

132642,000000,0.56263%,0.43384%,0.00035985,3.5791,0
,000000
,000000
,100000
,011000
,100010

4260396,000000,0.56097%,0.089631%,0.00018449,25.548,0
,000000
,010000
,010000
,001000
,101100

9762,000000,0.55297%,0.4185%,0.00048324,2.7827,0
,000000
,000000
,000010
,011000
,100010

68289048,000000,0.54496%,0.076697%,0.00019293,24.271,0
,000100
,000100
,100000
,001000
,011000

132364,000000,0.53765%,0.51185%,0.00040436,0.63791,0.29
,000000
,000000
,100000
,010100
,001100

4259944,000000,0.53516%,0.71782%,0.00059006,-3.0955,1
,000000
,010000
,010000
,000001
,101000

34087008,000000,0.53516%,0.29917%,0.00038454,6.137,0
,000010
,000010
,000010
,000001
,100000

4204584,000000,0.52895%,0.86817%,0.00065089,-5.2117,1
,000000
,010000
,000010
,100000
,101000

33076,000000,0.51252%,0.476%,0.0004553,0.80208,0.18
,000000
,000000
,001000
,000100
,110100

4200488,000000,0.49817%,0.71724%,0.00059439,-3.6857,1
,000000
,010000
,000001
,100000
,101000

4227176,000000,0.45897%,0.70624%,0.00066451,-3.7212,1
,000000
,010000
,001000
,000001
,101000

4328496,000000,0.45096%,0.15211%,0.00023383,12.781,0
,000000
,010000
,100000
,110000
,110000

4203048,000000,0.44917%,0.84881%,0.00052311,-7.6398,1
,000000
,010000
,000010
,001000
,101000

541131792,000000,0.44185%,0.18633%,0.000287,8.9034,0
,100000
,010000
,010000
,010000
,010000

559152,000000,0.43674%,0.87783%,0.00053524,-8.2409,1
,000000
,000010
,001000
,100000
,110000

4328458,000000,0.43509%,0.079504%,0.0001584,22.449,0
,000000
,010000
,100000
,110000
,001010

33080,000000,0.43481%,0.48922%,0.00036497,-1.4908,0.93
,000000
,000000
,001000
,000100
,111000

4664,000000,0.43094%,0.32731%,0.00053289,1.9448,0.03
,000000
,000000
,000001
,001000
,111000

8424496,000000,0.42915%,0.12302%,0.00021512,14.231,0
,000000
,100000
,001000
,110000
,110000

4262960,000000,0.42722%,0.14145%,0.00025053,11.406,0
,000000
,010000
,010000
,110000
,110000

266352,000000,0.4199%,0.14778%,0.00024558,11.081,0
,000000
,000001
,000001
,000001
,110000

528496,000000,0.41052%,0.34692%,0.00056465,1.1262,0.13
,000000
,000010
,000001
,000001
,110000

8522762,000000,0.39644%,0.073286%,0.00017464,18.504,0
,000000
,100000
,100000
,110000
,001010

132664,000000,0.38526%,0.14682%,0.0002082,11.452,0
,000000
,000000
,100000
,011000
,111000

99880,000000,0.38346%,0.14671%,0.00022557,10.496,0
,000000
