FANMOD 1.1 subgraph enumeration
-------------------------------

Network name: C:\Users\matte\Desktop\MasterThesis\newThread\all_sources_new\Results\seed_618\normal\clus\clus_w_Graph.txt
Network type: Directed
Number of nodes: 65
Number of edges: 161
Number of single edges: 161
Number of mutual edges: 0
Number of edge colors: 3

Algorithm: enumeration
Subgraph size: 6

Generated 100 random networks
   with locally constant number of bidirectional edges,
   exchanging only edges with the same color,
   3 exchanges per edge and 3 tries per edge.

292402 subgraphs were enumerated in the original network.
26169546 subgraphs were enumerated in the random networks.
26461948 subgraphs were enumerated in all networks.

For the random networks: 65576 tries were made, 47463 were successful.
Randomization took 0.027 seconds.
Enumeration took 70.741 seconds.


Result overview:

ID,Adj-Matrix,Frequency,Mean-Freq,Standard-Dev,Z-Score,p-Value
,,[Original],[Random],[Random]

133656,000000,1.5831%,1.0749%,0.0010197,4.984,0
,000000
,000000
,200000
,220000
,022000

4229160,000000,1.5273%,1.0759%,0.0012742,3.543,0
,000000
,020000
,002000
,200000
,202000

4261936,000000,1.4925%,1.0745%,0.0011694,3.5741,0
,000000
,020000
,200000
,200000
,220000

541130848,000000,1.3187%,0.44606%,0.00084479,10.33,0
,200000
,000002
,020000
,000002
,200000

4260392,000000,1.0999%,1.0791%,0.0010483,0.19832,0.42
,000000
,020000
,020000
,002000
,202000

4203560,000000,1.0431%,0.35999%,0.00059557,11.47,0
,000000
,020000
,000020
,020000
,202000

4261928,000000,0.95177%,0.92879%,0.00066915,0.34348,0.34
,000000
,020000
,020000
,200000
,202000

530480,000000,0.92954%,0.30973%,0.00060445,10.254,0
,000000
,000002
,000020
,200000
,220000

4227624,000000,0.85328%,0.57991%,0.00087113,3.1381,0
,000000
,020000
,002000
,002000
,202000

66104,000000,0.78761%,0.49869%,0.00082811,3.489,0.01
,000000
,000000
,020000
,200000
,222000

134184,000000,0.76265%,0.49923%,0.00066786,3.9442,0
,000000
,000000
,200000
,220000
,202000

33949728,000000,0.74794%,0.35676%,0.00074257,5.268,0
,200000
,200000
,002000
,020000
,200000

1114664,000000,0.70519%,0.42473%,0.00057336,4.8916,0
,000000
,000200
,020000
,002000
,202000

67381280,000000,0.66757%,0.2911%,0.00054474,6.9111,0
,200000
,200000
,002000
,000002
,020000

4327464,000000,0.59473%,0.42683%,0.00054613,3.0743,0
,000000
,020000
,200000
,200000
,202000

1116200,000000,0.57695%,0.36271%,0.00040463,5.2946,0
,000000
,000200
,020000
,200000
,202000

4325900,000000,0.56942%,0.41631%,0.00076914,1.9907,0.02
,000000
,020000
,200000
,002000
,002200

537198672,000000,0.55711%,0.53064%,0.0007299,0.36268,0.39
,000002
,000002
,020000
,020000
,200000

541074464,000000,0.5513%,0.90483%,0.0012617,-2.8021,1
,000200
,000002
,200000
,200000
,000200

34868,000000,0.5489%,0.40227%,0.00076533,1.916,0.05
,000000
,000000
,002000
,200000
,220200

1116208,000000,0.53727%,0.91695%,0.00071578,-5.3043,1
,000000
,000200
,020000
,200000
,220000

68163616,000000,0.53625%,0.4452%,0.00062781,1.4503,0.05
,200000
,020000
,002000
,002000
,200000

131864,000000,0.53351%,0.42624%,0.00048924,2.1927,0
,000000
,000000
,200000
,020200
,022000

537400336,000000,0.5318%,0.17439%,0.00040168,8.8978,0
,000020
,000002
,200000
,000200
,000200

268336,000000,0.52667%,0.50987%,0.00077904,0.21566,0.38
,000000
,000002
,000002
,200000
,220000

2360,000000,0.50752%,0.22632%,0.00037841,7.4311,0
,000000
,000000
,000000
,200200
,222000

1114408,000000,0.50718%,0.43042%,0.00049923,1.5375,0.06
,000000
,000200
,020000
,000200
