FANMOD 1.1 subgraph enumeration
-------------------------------

Network name: C:\Users\matte\_nmnn\srcs\Results\seed_240120\synds\glorot\clus\clus_w_Graph.txt
Network type: Directed
Number of nodes: 65
Number of edges: 233
Number of single edges: 233
Number of mutual edges: 0
Number of edge colors: 3

Algorithm: enumeration
Subgraph size: 5

Generated 100 random networks
   with locally constant number of bidirectional edges,
   exchanging only edges with the same color,
   3 exchanges per edge and 3 tries per edge.

146414 subgraphs were enumerated in the original network.
12551216 subgraphs were enumerated in the random networks.
12697630 subgraphs were enumerated in all networks.

For the random networks: 100370 tries were made, 67925 were successful.
Randomization took 0.09 seconds.
Enumeration took 59.902 seconds.


Result overview:

ID,Adj-Matrix,Frequency,Mean-Freq,Standard-Dev,Z-Score,p-Value
,,[Original],[Random],[Random]

8472,00000,2.1173%,1.8011%,0.0013549,2.3336,0
,00000
,20000
,20000
,22000

8728,00000,2.0565%,1.7883%,0.0011091,2.4183,0
,00000
,20000
,02000
,22000

8724,00000,1.547%,1.15%,0.00082822,4.7933,0
,00000
,02000
,20000
,20200

8340,00000,1.4404%,1.2144%,0.00092843,2.4346,0.01
,00000
,02000
,00200
,20200

67088,00000,1.3482%,0.41571%,0.00072548,12.854,0
,20000
,20000
,02000
,00200

404,00000,1.2799%,0.80991%,0.00056707,8.2886,0
,00000
,00000
,02200
,20200

532752,00000,1.2711%,1.3464%,0.0011313,-0.6659,0.71
,00020
,00020
,20000
,20000

8472,00000,1.1925%,1.0845%,0.00085991,1.2557,0.09
,00000
,20000
,10000
,22000

540,00000,1.1918%,0.75252%,0.00075739,5.8002,0
,00000
,00000
,20000
,22200

8468,00000,1.1174%,1.1544%,0.00094458,-0.39238,0.63
,00000
,02000
,02000
,20200

8728,00000,0.99239%,0.98321%,0.00060875,0.15077,0.46
,00000
,20000
,01000
,22000

49680,00000,0.98966%,1.2687%,0.0014173,-1.9685,1
,20000
,02000
,20000
,20000

67088,00000,0.98898%,0.32167%,0.00062335,10.705,0
,10000
,02000
,20000
,00020

8728,00000,0.98829%,0.9999%,0.00092172,-0.12598,0.51
,00000
,20000
,02000
,21000

49680,00000,0.93707%,0.77704%,0.00119,1.3448,0.1
,10000
,20000
,00200
,20000

8344,00000,0.80184%,1.1522%,0.00067243,-5.2099,1
,00000
,02000
,00200
,22000

1304,00000,0.76495%,0.7755%,0.00085054,-0.12396,0.55
,00000
,00002
,20000
,22000

532744,00000,0.739%,0.43999%,0.00046465,6.4352,0
,00002
,00002
,00002
,20000

8724,00000,0.72534%,0.46463%,0.00049457,5.2716,0
,00000
,01000
,20000
,20200

540,00000,0.69597%,0.49798%,0.00051162,3.87,0
,00000
,00000
,20000
,22100

532520,00000,0.69461%,0.30699%,0.00058109,6.6704,0
,30000
,02000
,02000
,00200

541200,00000,0.68573%,0.47615%,0.0004688,4.4705,0
,10000
,20000
,20000
,20000

67088,00000,0.67343%,0.2355%,0.00063691,6.8758,0
,30000
,02000
,20000
,00020

532744,00000,0.67275%,0.37622%,0.00034572,8.5772,0
,00100
,20000
,00200
,00200

8472,00000,0.6707%,0.55321%,0.00083133,1.4133,0.1
,00000
,02000
,02000
,21000

404,00000,0.64202%,0.44987%,0.00041226,4.6608,0
,00000
,00000
,01200
,22000

8340,00000,0.61879%,0.45465%,0.00049899,3.2895,0
,00000
,01000
,00200
,20200

404,00000,0.61538%,0.47532%,0.00033639,4.1637,0
,00000
,00000
,20100
,22000

540940,00000,0.6106%,0.08214%,0.00029145,18.132,0
,20000
,20000
,02000
,02200

49680,00000,0.58191%,0.22456%,0.00045508,7.8523,0
,30000
