FANMOD 1.1 subgraph enumeration
-------------------------------

Network name: C:\Users\matte\Desktop\MasterThesis\newThread\all_sources_new\Results\seed_3\normal\tree\tree_w_Graph.txt
Network type: Directed
Number of nodes: 65
Number of edges: 220
Number of single edges: 220
Number of mutual edges: 0
Number of edge colors: 3

Algorithm: enumeration
Subgraph size: 6

Generated 80 random networks
   with locally constant number of bidirectional edges,
   exchanging only edges with the same color,
   3 exchanges per edge and 3 tries per edge.

1266286 subgraphs were enumerated in the original network.
81326356 subgraphs were enumerated in the random networks.
82592642 subgraphs were enumerated in all networks.

For the random networks: 82991 tries were made, 49212 were successful.
Randomization took 0.016 seconds.
Enumeration took 192.476 seconds.


Result overview:

ID,Adj-Matrix,Frequency,Mean-Freq,Standard-Dev,Z-Score,p-Value
,,[Original],[Random],[Random]

4261936,000000,1.1723%,0.89921%,0.00098015,2.7865,0.0125
,000000
,020000
,200000
,200000
,220000

133656,000000,1.1264%,0.79144%,0.00075044,4.4642,0.0125
,000000
,000000
,200000
,220000
,022000

134184,000000,0.64369%,0.43793%,0.00054776,3.7564,0.0125
,000000
,000000
,200000
,220000
,202000

66104,000000,0.63817%,0.45849%,0.00053152,3.3803,0
,000000
,000000
,020000
,200000
,222000

4229160,000000,0.51829%,0.33433%,0.00042846,4.2935,0
,000000
,020000
,002000
,200000
,202000

2360,000000,0.49207%,0.22526%,0.00028351,9.4111,0
,000000
,000000
,000000
,200200
,222000

4229160,000000,0.46625%,0.31623%,0.00038384,3.9084,0
,000000
,030000
,002000
,200000
,202000

4260912,000000,0.42802%,0.33666%,0.00049147,1.859,0.025
,000000
,200000
,200000
,200000
,220000

134200,000000,0.38743%,0.12078%,0.00024187,11.025,0
,000000
,000000
,200000
,220000
,222000

33336,000000,0.35545%,0.25339%,0.00030019,3.3997,0
,000000
,000000
,200000
,200000
,222000

4227624,000000,0.33657%,0.21115%,0.00036867,3.4021,0
,000000
,030000
,002000
,002000
,202000

4261936,000000,0.32655%,0.26158%,0.00026848,2.4197,0.0125
,000000
,100000
,020000
,200000
,220000

4327464,000000,0.29606%,0.17922%,0.00023376,4.9985,0
,000000
,020000
,200000
,200000
,202000

4227624,000000,0.28872%,0.19012%,0.00035148,2.8052,0
,000000
,020000
,002000
,002000
,202000

34868,000000,0.27861%,0.19128%,0.00025893,3.3729,0
,000000
,000000
,002000
,200000
,220200

4260392,000000,0.26669%,0.25116%,0.00037034,0.41922,0.3625
,000000
,030000
,020000
,002000
,202000

131864,000000,0.26305%,0.16226%,0.00018489,5.4515,0
,000000
,000000
,200000
,020200
,022000

541130848,000000,0.24276%,0.047735%,0.00015921,12.25,0
,300000
,020000
,020000
,200000
,000020

1114664,000000,0.24015%,0.060129%,0.00016585,10.855,0
,000000
,000300
,010000
,002000
,202000

134184,000000,0.21622%,0.10676%,0.00025563,4.282,0
,000000
,000000
,200000
,102000
,220000

66104,000000,0.21338%,0.12217%,0.00027802,3.2808,0.0125
,000000
,000000
,200000
,020000
,122000

4260392,000000,0.21267%,0.34583%,0.00052308,-2.5457,1
,000000
,020000
,020000
,002000
,202000

4261936,000000,0.20517%,0.11288%,0.00026316,3.5069,0
,000000
,200000
,020000
,020000
,210000

1114664,000000,0.20153%,0.02918%,0.00011146,15.463,0
,000000
,000200
,010000
,002000
,202000

4261928,000000,0.20059%,0.32656%,0.00038421,-3.2788,1
,000000
,020000
,020000
,200000
,202000

4260912,000000,0.19877%,0.14854%,0.00022203,2.2623,0
,000000
,100000
,200000
,200000
,220000

2108,000000,0.19435%,0.0875%,0.00019289,5.5393,0
,000000
,000000
,000000
