FANMOD 1.1 subgraph enumeration
-------------------------------

Network name: C:\Users\matte\_nmnn\srcs\Results\seed_180112\synds\glorot\clus\clus_w_Graph.txt
Network type: Directed
Number of nodes: 95
Number of edges: 584
Number of single edges: 584
Number of mutual edges: 0
Number of edge colors: 3

Algorithm: enumeration
Subgraph size: 5

Generated 100 random networks
   with locally constant number of bidirectional edges,
   exchanging only edges with the same color,
   3 exchanges per edge and 3 tries per edge.

1639468 subgraphs were enumerated in the original network.
139904635 subgraphs were enumerated in the random networks.
141544103 subgraphs were enumerated in all networks.

For the random networks: 256997 tries were made, 169266 were successful.
Randomization took 0.453 seconds.
Enumeration took 1261.05 seconds.


Result overview:

ID,Adj-Matrix,Frequency,Mean-Freq,Standard-Dev,Z-Score,p-Value
,,[Original],[Random],[Random]

8340,00000,2.6105%,1.9457%,0.0007282,9.1285,0
,00000
,02000
,00200
,20200

8724,00000,2.5523%,1.77%,0.00059132,13.23,0
,00000
,02000
,20000
,20200

8468,00000,2.272%,1.7611%,0.00052187,9.7899,0
,00000
,02000
,02000
,20200

8472,00000,2.0756%,1.8405%,0.0006104,3.8511,0
,00000
,20000
,20000
,22000

540,00000,2.0756%,1.7308%,0.00056284,6.1252,0
,00000
,00000
,20000
,22200

404,00000,2.0726%,1.6736%,0.00041595,9.5916,0
,00000
,00000
,02200
,20200

1304,00000,2.0514%,1.7307%,0.00066896,4.7945,0
,00000
,00002
,20000
,22000

8344,00000,2.0448%,1.7639%,0.00047168,5.9564,0
,00000
,02000
,00200
,22000

8728,00000,2.0225%,1.8677%,0.00045027,3.4395,0
,00000
,20000
,02000
,22000

154,00000,1.2302%,0.84985%,0.00037145,10.24,0
,00000
,00000
,00200
,22020

532752,00000,1.1993%,1.1026%,0.00043875,2.2039,0.03
,00020
,00020
,20000
,20000

67088,00000,1.1791%,0.45623%,0.00031031,23.295,0
,20000
,20000
,02000
,00200

1080,00000,1.1357%,0.49518%,0.00031639,20.244,0
,00000
,00002
,00002
,22000

402,00000,1.1166%,0.79543%,0.00038098,8.4312,0
,00000
,00000
,02200
,20020

16646,00000,1.1096%,0.41743%,0.00028956,23.903,0
,00000
,02000
,20000
,00220

49680,00000,1.0545%,0.98529%,0.00044336,1.5621,0.08
,20000
,02000
,20000
,20000

532744,00000,0.84729%,0.39884%,0.00025122,17.851,0
,00002
,00002
,00002
,20000

540940,00000,0.82399%,0.1202%,0.00012624,55.749,0
,20000
,20000
,02000
,02200

8472,00000,0.73548%,0.67789%,0.00032718,1.7603,0.04
,00000
,20000
,30000
,22000

17158,00000,0.7131%,0.095559%,0.00011268,54.806,0
,00000
,20000
,22000
,00220

796,00000,0.68687%,0.20982%,0.00013393,35.619,0
,00000
,00000
,22000
,22200

17176,00000,0.67863%,0.22385%,0.0001551,29.323,0
,00000
,20000
,22000
,22000

60,00000,0.66607%,0.28588%,0.00021437,17.735,0
,00000
,00000
,00002
,22200

8728,00000,0.65228%,0.6491%,0.00021962,0.14487,0.39
,00000
,03000
,20000
,22000

404,00000,0.6116%,0.47048%,0.00022773,6.1969,0
,00000
,00000
,30200
,22000

8728,00000,0.52987%,0.5197%,0.00020102,0.50584,0.29
,00000
,20000
,02000
,23000

404,00000,0.51803%,0.43625%,0.00013285,6.1563,0
,00000
,00000
,20300
,22000

67088,00000,0.49827%,0.19806%,0.00016218,18.511,0
,30000
,02000
,20000
,00020

540,00000,0.45246%,0.41223%,0.00019496,2.0636,0
,00000
,00000
,20000
,23200

8724,00000,0.44984%,0.34877%,0.0001585,6.377,0
,00000
,03000
,20000
,20200

