FANMOD 1.1 subgraph enumeration
-------------------------------

Network name: C:\Users\matte\Desktop\MasterThesis\newThread\all_sources_new\Results\seed_618\glorot\mvg\mvg_w_Graph.txt
Network type: Directed
Number of nodes: 65
Number of edges: 246
Number of single edges: 246
Number of mutual edges: 0
Number of edge colors: 3

Algorithm: enumeration
Subgraph size: 6

Generated 100 random networks
   with locally constant number of bidirectional edges,
   exchanging only edges with the same color,
   3 exchanges per edge and 3 tries per edge.

1755369 subgraphs were enumerated in the original network.
144804634 subgraphs were enumerated in the random networks.
146560003 subgraphs were enumerated in all networks.

For the random networks: 112762 tries were made, 70086 were successful.
Randomization took 0.085 seconds.
Enumeration took 421.857 seconds.


Result overview:

ID,Adj-Matrix,Frequency,Mean-Freq,Standard-Dev,Z-Score,p-Value
,,[Original],[Random],[Random]

4261936,000000,1.7113%,1.5574%,0.0011762,1.3086,0.12
,000000
,020000
,200000
,200000
,220000

133656,000000,1.4098%,1.1441%,0.00072952,3.6433,0
,000000
,000000
,200000
,220000
,022000

4229160,000000,0.89577%,0.57663%,0.00053566,5.9579,0
,000000
,020000
,002000
,200000
,202000

66104,000000,0.84825%,0.63954%,0.00070281,2.9697,0
,000000
,000000
,020000
,200000
,222000

134184,000000,0.80587%,0.61943%,0.00061656,3.0239,0
,000000
,000000
,200000
,220000
,202000

4261928,000000,0.73597%,0.62302%,0.00043638,2.5882,0
,000000
,020000
,020000
,200000
,202000

541130848,000000,0.7043%,0.15001%,0.00034276,16.171,0
,200000
,000002
,020000
,000002
,200000

4260912,000000,0.68231%,0.57178%,0.00073409,1.5056,0.1
,000000
,200000
,200000
,200000
,220000

134200,000000,0.63918%,0.20949%,0.00036648,11.725,0
,000000
,000000
,200000
,220000
,222000

4327464,000000,0.62938%,0.33641%,0.0003608,8.1203,0
,000000
,020000
,200000
,200000
,202000

2360,000000,0.57925%,0.24579%,0.00026966,12.366,0
,000000
,000000
,000000
,200200
,222000

4260392,000000,0.56763%,0.58272%,0.00056421,-0.2674,0.57
,000000
,020000
,020000
,002000
,202000

4203560,000000,0.54906%,0.13354%,0.00025382,16.371,0
,000000
,020000
,000020
,020000
,202000

33949728,000000,0.54125%,0.1167%,0.00031197,13.609,0
,300000
,020000
,200000
,000200
,200000

33949728,000000,0.53111%,0.17827%,0.00046331,7.6156,0
,200000
,200000
,002000
,020000
,200000

33336,000000,0.47756%,0.34632%,0.00042659,3.0766,0
,000000
,000000
,200000
,200000
,222000

530480,000000,0.45461%,0.089042%,0.00018814,19.431,0
,000000
,000002
,000020
,200000
,220000

4229160,000000,0.45238%,0.52557%,0.00050202,-1.4579,0.91
,000000
,030000
,002000
,200000
,202000

34868,000000,0.42851%,0.27536%,0.00034687,4.4152,0
,000000
,000000
,002000
,200000
,220200

541130848,000000,0.42356%,0.077978%,0.00021916,15.768,0
,300000
,020000
,020000
,200000
,000020

4260392,000000,0.3973%,0.28558%,0.00047245,2.3645,0.02
,000000
,030000
,020000
,002000
,202000

4227624,000000,0.39633%,0.27507%,0.00039566,3.0645,0
,000000
,020000
,002000
,002000
,202000

131864,000000,0.34961%,0.24602%,0.00021902,4.7296,0
,000000
,000000
,200000
,020200
,022000

4260904,000000,0.34608%,0.34092%,0.00042451,0.12163,0.39
,000000
,020000
,020000
,020000
,202000

4262960,000000,0.33987%,0.12979%,0.00023299,9.017,0
,000000
,020000
,020000
,220000
,220000

4227624,000000,0.32831%,0.33634%,0.00049185,-0.1634,0.52
,000000
,030000
,002000
,002000
,202000

4328496,000000,0.31543%,0.12707%,0.00019704,9.5599,0
,000000
,200000
,020000
,220000
