FANMOD 1.1 subgraph enumeration
-------------------------------

Network name: C:\Users\matte\_nmnn\srcs\Results\seed_240120\synds\orth\clus\clus_w_Graph.txt
Network type: Directed
Number of nodes: 65
Number of edges: 197
Number of single edges: 197
Number of mutual edges: 0
Number of edge colors: 3

Algorithm: enumeration
Subgraph size: 5

Generated 100 random networks
   with locally constant number of bidirectional edges,
49680,00000,0.57974%,0.54113%,0.00093414,0.41331,0.37
,10000
,02000
,20000
,20000

404,00000,0.57169%,0.49904%,0.00049768,1.4598,0.09
,00000
,00000
,01200
,22000

1080,00000,0.57035%,0.31661%,0.00045832,5.5363,0
,00000
,00002
,00002
,22000

8344,00000,0.55156%,0.60728%,0.00072866,-0.76475,0.77
,00000
,10000
,00200
,22000

532520,00000,0.54217%,0.49263%,0.00064535,0.76761,0.25
,10000
,02000
,02000
,00200

532744,00000,0.54082%,0.34464%,0.00050706,3.8691,0
,00100
,20000
,00200
,00200

67088,00000,0.5368%,0.18074%,0.00061331,5.8055,0
,30000
,02000
,20000
,00020

1304,00000,0.5368%,0.48802%,0.00077981,0.62555,0.27
,00000
,00002
,02000
,21000

1304,00000,0.51801%,0.50267%,0.00051693,0.29682,0.34
,00000
,20000
,00002
,21000

8344,00000,0.50325%,0.35186%,0.00058038,2.6085,0.01
,00000
,02000
,00200
,21000

540940,00000,0.49385%,0.064813%,0.00029023,14.783,0
,20000
,20000
,02000
,02200

1080,00000,0.49385%,0.28559%,0.00040742,5.1118,0
,00000
,00002
,00002
,21000

8344,00000,0.49251%,0.36644%,0.00042522,2.9649,0
,00000
,20000
,00200
,21000

540,00000,0.48178%,0.41456%,0.00045792,1.4679,0.08
,00000
,00000
,20000
,22100

8724,00000,0.43749%,0.41685%,0.00039213,0.52648,0.3
,00000
,02000
,10000
,20200

8340,00000,0.43749%,0.35451%,0.00045401,1.8277,0.05
,00000
,02000
,00100
,20200

8472,00000,0.43615%,0.43703%,0.00045332,-0.019362,0.47
,00000
,20000
,20000
,21000

8472,00000,0.39589%,0.43391%,0.0005041,-0.75429,0.75
,00000
,02000
,02000
,21000

49680,00000,0.39455%,0.15141%,0.00045135,5.3868,0
,30000
,20000
,00200
,20000

67088,00000,0.37978%,0.12512%,0.00029306,8.6901,0
,00100
,10000
,20000
,00020

67088,00000,0.37844%,0.1178%,0.00031053,8.3934,0
,10000
,00010
,20000
,02000

67632,00000,0.3771%,0.14319%,0.00036076,6.484,0
,30000
,02000
,00200
,00200

540,00000,0.37307%,0.2826%,0.00042741,2.1169,0.02
,00000
,00000
,10000
,22200

8472,00000,0.36905%,0.31497%,0.00029826,1.8131,0.03
,00000
,20000
,10000
,21000

49680,00000,0.36905%,0.28013%,0.00052126,1.7058,0.06
,10000
,10000
,02000
,20000

532520,00000,0.36502%,0.86997%,0.0016652,-3.0323,1
,00020
,00002
,20000
,00020

154,00000,0.36368%,0.28189%,0.00048601,1.6829,0.06
,00000
,00000
,00200
,22020

541200,00000,0.35965%,0.26172%,0.00024914,3.9309,0
,10000
,20000
,20000
,20000

8728,00000,0.35294%,0.33991%,0.00033673,0.38712,0.37
,00000
,20000
,01000
,12000

532752,00000,0.3516%,0.24367%,0.00034507,3.128,0.01
,10000
,00010
,20000
,00020

17176,00000,0.34221%,0.10426%,0.00030412,7.8242,0
,00000
,20000
,22000
,22000

532752,00000,0.33147%,0.38406%,0.00056121,-0.93705,0.79
,00100
,10000
,00200
,20000

67632,00000,0.33147%,0.25527%,0.00037899,2.0108,0.01
,10000
,02000
,00200
,00200

8340,00000,0.32342%,0.40464%,0.00054873,-1.4801,0.92
,00000
,02000
,00200
,10200

402,00000,0.32208%,0.25698%,0.00033432,1.9471,0.02
,00000
,00000
,02100
,20020

16646,00000,0.31939%,0.23294%,0.00030448,2.8395,0
,00000
,20000
,01000
,00220

532744,00000,0.31403%,0.20631%,0.00022803,4.7238,0
,10000
,02000
,02000
,02000

8724,00000,0.31%,0.35067%,0.00049185,-0.82684,0.78
,00000
,02000
,20000
,10200

2324,00000,0.30597%,0.2374%,0.00034406,1.9932,0.02
,00000
,00020
,01000
,20200

1080,00000,0.29524%,0.16267%,0.00031031,4.2721,0
,00000
,00002
,00001
,22000

8468,00000,0.29524%,0.35879%,0.00039687,-1.6013,0.96
,00000
,02000
,02000
,10200

532744,00000,0.2939%,0.18978%,0.00026431,3.9392,0
,00100
,10000
,00200
,00200

402,00000,0.2939%,0.25063%,0.00044643,0.96924,0.14
,00000
,00000
,02200
,20020

8468,00000,0.2939%,0.25942%,0.00049055,0.70289,0.24
,00000
,02000
,02000
,20100

8724,00000,0.29121%,0.26188%,0.0004573,0.6415,0.24
,00000
,02000
,20000
,20100

67632,00000,0.28987%,0.44099%,0.00078792,-1.9179,0.98
,20000
,02000
,00200
,00200

2324,00000,0.28182%,0.12931%,0.00029195,5.224,0
,00000
,00020
,03000
,20200

1304,00000,0.28048%,0.27137%,0.00048833,0.18658,0.4
,00000
,00001
,20000
,22000

49680,00000,0.27779%,0.19413%,0.00032513,2.5731,0.02
,10000
,00010
,20000
,20000

16646,00000,0.26706%,0.20325%,0.00038923,1.6393,0.06
,00000
,02000
,20000
,00220

2324,00000,0.26571%,0.39651%,0.00054486,-2.4006,1
,00000
,00020
,02000
,20200

532520,00000,0.26571%,0.10031%,0.00026766,6.1798,0
,00100
,30000
,00200
,00020

8340,00000,0.26169%,0.20418%,0.00027272,2.1089,0.02
,00000
,01000
,00100
,20200

1304,00000,0.26169%,0.1819%,0.00028402,2.8093,0
,00000
,00002
,10000
,21000

8340,00000,0.26035%,0.29038%,0.00054834,-0.54772,0.73
,00000
,02000
,00200
,20100

532520,00000,0.26035%,0.15415%,0.0003831,2.772,0.01
,00100
,30000
,02000
,00200

8344,00000,0.259%,0.19508%,0.00029891,2.1387,0.01
,00000
,10000
,00200
,21000

1080,00000,0.259%,0.14873%,0.00029395,3.7515,0
,00000
,00001
,00002
,21000

8728,00000,0.25766%,0.26294%,0.00036434,-0.14494,0.56
,00000
,20000
,01000
,21000

8724,00000,0.25632%,0.34502%,0.0003784,-2.344,1
,00000
,03000
,20000
,20200

49680,00000,0.25632%,0.26972%,0.00044151,-0.30354,0.63
,00100
,20000
,20000
,20000

67088,00000,0.25229%,0.086107%,0.0003707,4.4831,0
,10000
,10000
,02000
,00200

8468,00000,0.25229%,0.169%,0.00032117,2.5936,0
,00000
,01000
,01000
,20200

8340,00000,0.24961%,0.37307%,0.00052796,-2.3383,0.99
,00000
,03000
,00200
,20200

60,00000,0.24693%,0.12375%,0.00024122,5.1066,0
,00000
,00000
,00002
,12200

8468,00000,0.24693%,0.098351%,0.00027558,5.3913,0
,00000
,02000
,03000
,20200

8724,00000,0.24022%,0.22623%,0.00020884,0.66969,0.29
,00000
,01000
,10000
,20200

8344,00000,0.23619%,0.31368%,0.00036223,-2.1393,0.98
,00000
,20000
,00100
,22000

2840,00000,0.23082%,0.036595%,0.00016444,11.811,0
,00000
,00020
,22000
,22000

532752,00000,0.22948%,0.26359%,0.00054743,-0.62307,0.73
,30000
,02000
,02000
,20000

541200,00000,0.22948%,0.17497%,0.00020427,2.6687,0
,20000
,20000
,20000
,20000

532752,00000,0.22814%,0.10782%,0.00035,3.4376,0
,30000
,20000
,00200
,00200

8728,00000,0.22545%,0.26215%,0.00035558,-1.0318,0.87
,00000
,03000
,20000
,22000

8472,00000,0.21606%,0.22651%,0.00035334,-0.29573,0.65
,00000
,20000
,10000
,12000

8728,00000,0.21472%,0.19767%,0.00023878,0.71404,0.18
,00000
,01000
,10000
,22000

532752,00000,0.21472%,0.17351%,0.00035536,1.1596,0.12
,10000
,10000
,02000
,02000

17158,00000,0.21472%,0.024294%,0.00011408,16.692,0
,00000
,20000
,22000
,00220

532520,00000,0.21069%,0.24335%,0.00051564,-0.63334,0.7
,00100
,20000
,00002
,00200

540,00000,0.20935%,0.20085%,0.00029657,0.28663,0.42
,00000
,00000
,20000
,12200

532520,00000,0.20667%,0.3561%,0.00087672,-1.7045,0.97
,00100
,20000
,00200
,02000

67632,00000,0.20398%,0.13606%,0.00023152,2.9338,0
,10000
,00010
,02000
,00020

154,00000,0.20264%,0.15939%,0.0002992,1.4455,0.09
,00000
,00000
,00100
,22020

540,00000,0.2013%,0.14784%,0.00022954,2.3288,0
,00000
,00000
,10000
,22100

796,00000,0.19862%,0.057111%,0.00018492,7.652,0
,00000
,00000
,22000
,22200

8244,00000,0.19862%,0.11836%,0.00031293,2.5648,0.01
,00000
,03000
,00002
,20200

8472,00000,0.19862%,0.20787%,0.00035241,-0.26263,0.58
,00000
,20000
,30000
,22000

8468,00000,0.19727%,0.252%,0.00046253,-1.1832,0.9
,00000
,03000
,02000
,20200

49680,00000,0.19727%,0.19266%,0.00051173,0.09005,0.44
,30000
,02000
,20000
,20000

8340,00000,0.19593%,0.21758%,0.00025147,-0.86102,0.82
,00000
,01000
,00200
,10200

532520,00000,0.19593%,0.14583%,0.00024512,2.0437,0.02
,10000
,01000
,02000
,00020

67632,00000,0.19459%,0.075536%,0.00018101,6.5772,0
,30000
,00010
,02000
,00020

67088,00000,0.19056%,0.10983%,0.00041777,1.9324,0.04
,30000
,10000
,02000
,00200

541196,00000,0.18788%,0.026939%,0.00012957,12.421,0
,20000
,20000
,20000
,02200

67088,00000,0.18788%,0.066363%,0.00027641,4.3963,0
,00100
,30000
,20000
,00020

49680,00000,0.18788%,0.094703%,0.00022677,4.1089,0
,10000
,10000
,20000
,00020

532744,00000,0.18654%,0.12578%,0.00018965,3.2035,0
,00100
,30000
,00200
,00200

404,00000,0.18385%,0.15378%,0.0002128,1.413,0.07
,00000
,00000
,10200
,02100

540940,00000,0.18251%,0.03443%,0.00013221,11.2,0
,10000
,20000
,02000
,02200

8244,00000,0.17983%,0.1995%,0.0003935,-0.50004,0.69
,00000
,01000
,00002
,20200

532752,00000,0.17983%,0.19832%,0.00034837,-0.53082,0.71
,00100
,30000
,00200
,20000

132624,00000,0.17849%,0.18528%,0.00045681,-0.14885,0.54
,30000
,02000
,00200
,20000

132624,00000,0.1758%,0.44338%,0.00066674,-4.0132,1
,10000
,02000
,00200
,20000

8728,00000,0.1758%,0.15188%,0.0003887,0.61543,0.28
,00000
,20000
,02000
,23000

1304,00000,0.1758%,0.086227%,0.00032658,2.7428,0.01
,00000
,00002
,30000
,22000

8344,00000,0.17446%,0.25463%,0.00051234,-1.5648,0.98
,00000
,30000
,00200
,22000

532520,00000,0.17312%,0.1294%,0.00025548,1.7113,0.03
,10000
,00010
,02000
,02000

540940,00000,0.17178%,0.034236%,0.00013148,10.461,0
,20000
,10000
,02000
,02200

8344,00000,0.16775%,0.077899%,0.00020961,4.2866,0
,00000
,20000
,00200
,23000

532520,00000,0.16775%,0.21768%,0.00049897,-1.0006,0.86
,00100
,10000
,02000
,00200

1304,00000,0.16372%,0.097943%,0.00020012,3.2869,0
,00000
,00001
,01000
,22000

8724,00000,0.16238%,0.1935%,0.00026736,-1.1638,0.88
,00000
,01000
,20000
,10200

532520,00000,0.16238%,0.071487%,0.00019054,4.7704,0
,30000
,00010
,02000
,02000

8344,00000,0.16238%,0.14713%,0.00033671,0.45295,0.28
,00000
,01000
,00200
,21000

67088,00000,0.1597%,0.047084%,0.00018364,6.1324,0
,30000
,00010
,20000
,02000

8468,00000,0.15836%,0.19444%,0.00026782,-1.3472,0.92
,00000
,01000
,02000
,10200

8724,00000,0.15836%,0.15394%,0.00023717,0.18601,0.45
,00000
,01000
,20000
,20100

8344,00000,0.15567%,0.096664%,0.00014865,3.9695,0
,00000
,20000
,00100
,21000

532744,00000,0.15433%,0.10837%,0.00019498,2.3572,0
,30000
,02000
,02000
,02000

8468,00000,0.15433%,0.12782%,0.00021007,1.2621,0.13
,00000
,02000
,01000
,10200

8340,00000,0.15433%,0.17563%,0.00030711,-0.69357,0.79
,00000
,01000
,00200
,20100

1304,00000,0.15299%,0.13479%,0.00037287,0.48796,0.3
,00000
,01000
,00002
,21000

49680,00000,0.15299%,0.088312%,0.00031789,2.0345,0.03
,10000
,30000
,02000
,20000

540940,00000,0.15165%,0.018122%,9.1894e-005,14.53,0
,20000
,20000
,01000
,02200

60,00000,0.14762%,0.071728%,0.00022903,3.3136,0
,00000
,00000
,00002
,22200

1304,00000,0.14762%,0.13594%,0.00021997,0.53116,0.33
,00000
,00001
,20000
,21000

8470,00000,0.14628%,0.014387%,8.9124e-005,14.799,0
,00000
,02000
,02000
,20220

8344,00000,0.14494%,0.059422%,0.00025757,3.32,0
,00000
,02000
,00200
,23000

8340,00000,0.14494%,0.11621%,0.00020357,1.4111,0.11
,00000
,03000
,00200
,10200

8468,00000,0.14359%,0.15095%,0.00028233,-0.2604,0.54
,00000
,01000
,02000
,20100

67632,00000,0.14359%,0.24083%,0.00042832,-2.2703,1
,00100
,00020
,20000
,00200

17176,00000,0.14359%,0.066675%,0.00016058,4.79,0
,00000
,20000
,21000
,22000

17176,00000,0.14225%,0.038808%,0.00012038,8.5932,0
,00000
,10000
,22000
,22000

8244,00000,0.13957%,0.059161%,0.00016296,4.9342,0
,00000
,03000
,00002
,10200

132624,00000,0.13823%,0.78984%,0.0010945,-5.9537,1
,20000
,00002
,20000
,02000

132624,00000,0.13823%,0.28667%,0.00044752,-3.3171,1
,10000
,00020
,20000
,00200

16780,00000,0.13823%,0.048406%,0.00019121,4.6975,0
,00000
,20000
,02200
,02200

8344,00000,0.13554%,0.17129%,0.00029025,-1.2315,0.9
,00000
,01000
,00100
,22000

404,00000,0.1342%,0.10312%,0.0002039,1.5244,0.07
,00000
,00000
,01100
,22000

532520,00000,0.1342%,0.10402%,0.0002978,1.0133,0.15
,10000
,03000
,02000
,00200

541200,00000,0.1342%,0.095671%,0.0001436,2.683,0
,10000
,10000
,20000
,20000

67632,00000,0.1342%,0.073615%,0.00021702,2.7916,0
,00100
,30000
,02000
,02000

8244,00000,0.13152%,0.33855%,0.00064107,-3.2295,1
,00000
,02000
,00002
,20200

67088,00000,0.13017%,0.045739%,0.0002041,4.137,0
,10000
,10000
,02000
,00100

532520,00000,0.12883%,0.041201%,0.00014254,6.1477,0
,10000
,03000
,02000
,00020

532752,00000,0.12883%,0.058307%,0.00018993,3.7131,0
,30000
,00010
,20000
,00020

1176,00000,0.12749%,0.049371%,0.00016443,4.751,0
,00000
,00002
,00200
,31000

541196,00000,0.12749%,0.028801%,0.00011633,8.4832,0
,10000
,20000
,20000
,02200

8472,00000,0.12749%,0.13105%,0.00015957,-0.22311,0.59
,00000
,10000
,10000
,22000

49680,00000,0.12615%,0.057462%,0.00018668,3.6793,0
,30000
,10000
,20000
,00020

1304,00000,0.12481%,0.10229%,0.00036712,0.61318,0.25
,00000
,00002
,02000
,23000

2324,00000,0.12481%,0.069072%,0.0001594,3.4964,0
,00000
,00010
,03000
,20200

541196,00000,0.12346%,0.0089852%,6.1498e-005,18.615,0
,20000
,20000
,10000
,02200

49680,00000,0.12346%,0.1457%,0.00037559,-0.59205,0.72
,30000
,10000
,02000
,20000

532752,00000,0.12212%,0.096701%,0.00021712,1.1708,0.12
,10000
,01000
,02000
,10000

8468,00000,0.12212%,0.090746%,0.00018541,1.6923,0.05
,00000
,02000
,01000
,20100

2324,00000,0.12212%,0.16409%,0.00036616,-1.1461,0.88
,00000
,00010
,02000
,20200

154,00000,0.12078%,0.14967%,0.00028925,-0.99864,0.83
,00000
,00000
,00200
,21020

1304,00000,0.12078%,0.14085%,0.00031252,-0.64207,0.77
,00000
,20000
,00002
,23000

17176,00000,0.11944%,0.066702%,0.00016504,3.1953,0
,00000
,20000
,12000
,22000

49680,00000,0.1181%,0.039423%,0.00013722,5.7332,0
,30000
,00010
,20000
,20000

404,00000,0.1181%,0.11371%,0.00018631,0.23522,0.4
,00000
,00000
,20300
,22000

8340,00000,0.1181%,0.11824%,0.00024004,-0.0059932,0.49
,00000
,03000
,00200
,20100

17158,00000,0.11541%,0.012626%,6.2158e-005,16.536,0
,00000
,20000
,21000
,00220

796,00000,0.11541%,0.036835%,0.00010263,7.6566,0
,00000
,00000
,21000
,22200

8724,00000,0.11407%,0.10264%,0.00016193,0.70579,0.27
,00000
,03000
,20000
,10200

8724,00000,0.11407%,0.10392%,0.00020133,0.5039,0.35
,00000
,03000
,20000
,20100

1304,00000,0.11407%,0.13507%,0.00028958,-0.72523,0.78
,00000
,00001
,20000
,12000

1080,00000,0.11139%,0.066665%,0.00017746,2.52,0
,00000
,00002
,00002
,23000

1080,00000,0.11004%,0.069216%,0.0001377,2.9649,0
,00000
,00002
,00002
,31000

67088,00000,0.11004%,0.03686%,0.00016116,4.5409,0
,00300
,20000
,00002
,20000

8728,00000,0.1087%,0.090234%,0.0001508,1.2247,0.11
,00000
,30000
,01000
,22000

16646,00000,0.1087%,0.091275%,0.00025203,0.69146,0.26
,00000
,02000
,20000
,00210

49680,00000,0.10736%,0.15117%,0.00031417,-1.3946,0.93
,00100
,10000
,20000
,20000

132624,00000,0.10736%,0.044499%,0.00020144,3.1206,0
,10000
,30000
,02000
,00020

67088,00000,0.10736%,0.026956%,9.5876e-005,8.3862,0
,00010
,00001
,20000
,20000

8344,00000,0.10602%,0.076795%,0.00019144,1.5264,0.07
,00000
,30000
,00200
,21000

404,00000,0.10602%,0.07742%,0.00023395,1.2224,0.14
,00000
,00000
,30200
,22000

8728,00000,0.10468%,0.098851%,0.00027262,0.21364,0.36
,00000
,02000
,20000
,11000

532520,00000,0.10468%,0.23626%,0.00055328,-2.3782,0.99
,00100
,00020
,20000
,00020

8244,00000,0.10468%,0.10195%,0.00018244,0.14913,0.38
,00000
,01000
,00002
,10200

532752,00000,0.10333%,0.063963%,0.00025001,1.5747,0.05
,10000
,30000
,02000
,02000

8340,00000,0.10333%,0.10821%,0.00018364,-0.26567,0.59
,00000
,02000
,00100
,10200

8728,00000,0.10333%,0.090481%,0.00013926,0.92297,0.17
,00000
,01000
,10000
,21000

404,00000,0.10333%,0.077779%,0.00012565,2.0338,0.04
,00000
,00000
,01200
,10200

8244,00000,0.10333%,0.056535%,0.00024176,1.9358,0.03
,00000
,03000
,00002
,20100

132624,00000,0.10199%,0.069584%,0.00027653,1.1719,0.09
,30000
,00020
,20000
,00200

540940,00000,0.10065%,0.013532%,9.9548e-005,8.7513,0
,30000
,20000
,02000
,02200

8472,00000,0.10065%,0.094036%,0.00021478,0.30791,0.39
,00000
,20000
,20000
,23000

2840,00000,0.10065%,0.02366%,0.00011571,6.6535,0
,00000
,00020
,22000
,21000

2840,00000,0.10065%,0.0086844%,8.1692e-005,11.258,0
,00000
,00020
,21000
,21000

532744,00000,0.099308%,0.060437%,0.00012009,3.2367,0
,00010
,00010
,20000
,00020

67632,00000,0.099308%,0.17646%,0.00050095,-1.5402,0.97
,00100
,20000
,02000
,02000

8344,00000,0.097966%,0.094722%,0.00016165,0.20063,0.41
,00000
,20000
,00100
,12000

132624,00000,0.097966%,0.034006%,0.00015401,4.1529,0
,30000
,30000
,00200
,00020

8340,00000,0.097966%,0.14076%,0.00022716,-1.8838,0.97
,00000
,03000
,00100
,20200

540940,00000,0.097966%,0.0022775%,4.3166e-005,22.168,0
,20000
,20000
,02000
,01100

1304,00000,0.097966%,0.043236%,0.00014265,3.8365,0
,00000
,00002
,30000
,21000

8728,00000,0.097966%,0.094888%,0.00025031,0.12296,0.46
,00000
,03000
,20000
,21000

67088,00000,0.096624%,0.032811%,0.00010022,6.3674,0
,00010
,00001
,20000
,10000

8468,00000,0.096624%,0.059432%,0.00019533,1.9041,0.03
,00000
,01000
,03000
,20200

8724,00000,0.09394%,0.091951%,0.00019103,0.1041,0.42
,00000
,02000
,10000
,20100

67088,00000,0.09394%,0.039614%,0.00016432,3.3061,0
,10000
,30000
,02000
,00100

132624,00000,0.092598%,0.097506%,0.0003667,-0.13387,0.53
,00100
,30000
,02000
,20000

132624,00000,0.092598%,0.073298%,0.00023706,0.81414,0.22
,30000
,10000
,02000
,00020

541200,00000,0.092598%,0.059606%,0.00011111,2.9692,0
,30000
,10000
,20000
,20000

8472,00000,0.092598%,0.091797%,0.00025316,0.031642,0.46
,00000
,02000
,02000
,11000

1304,00000,0.092598%,0.048585%,0.00025022,1.7589,0.05
,00000
,00002
,30000
,12000

796,00000,0.091256%,0.030218%,8.4342e-005,7.237,0
,00000
,00000
,22000
,21200

16646,00000,0.091256%,0.13025%,0.00020206,-1.9298,0.98
,00000
,03000
,20000
,00220

532520,00000,0.091256%,0.028643%,0.00010105,6.1961,0
,30000
,03000
,02000
,00020

8470,00000,0.091256%,0.016325%,7.2798e-005,10.293,0
,00000
,01000
,02000
,20220

540940,00000,0.089914%,0.013673%,9.0582e-005,8.4168,0
,20000
,30000
,02000
,02200

8468,00000,0.089914%,0.080798%,0.00017087,0.53348,0.33
,00000
,03000
,02000
,10200

532520,00000,0.088572%,0.070733%,0.00023513,0.75866,0.25
,00300
,30000
,02000
,00200

132624,00000,0.08723%,0.12049%,0.00027707,-1.2005,0.9
,10000
,10000
,02000
,00020

16646,00000,0.08723%,0.065089%,0.00011246,1.9687,0.01
,00000
,10000
,01000
,00220

8724,00000,0.085888%,0.1217%,0.00018328,-1.9537,0.97
,00000
,03000
,10000
,20200

8244,00000,0.085888%,0.17434%,0.00032369,-2.7327,1
,00000
,02000
,00002
,10200

1080,00000,0.085888%,0.051072%,0.00011277,3.0874,0
,00000
,00001
,00002
,32000

8472,00000,0.085888%,0.070669%,0.00019634,0.77511,0.24
,00000
,20000
,30000
,12000

532744,00000,0.084546%,0.051321%,0.00012265,2.7089,0
,10000
,03000
,02000
,02000

49680,00000,0.084546%,0.074435%,0.00018653,0.54205,0.3
,00001
,20000
,10000
,10000

8724,00000,0.084546%,0.096306%,0.00018639,-0.63096,0.73
,00000
,02000
,30000
,20200

2324,00000,0.083204%,0.051592%,0.0001323,2.3895,0.02
,00000
,00020
,01000
,20100

8468,00000,0.081862%,0.10181%,0.00022369,-0.8918,0.82
,00000
,03000
,01000
,20200

540716,00000,0.081862%,0.0098135%,8.0553e-005,8.9442,0
,10000
,20000
,00002
,02200

540,00000,0.081862%,0.070769%,0.00018633,0.59535,0.26
,00000
,00000
,20000
,23200

1176,00000,0.081862%,0.053191%,0.00020227,1.4175,0.08
,00000
,00002
,00200
,23000

30,00000,0.08052%,0.033091%,0.00011681,4.0603,0
,00000
,00000
,00000
,22220

8472,00000,0.08052%,0.079666%,0.00015862,0.053808,0.48
,00000
,30000
,10000
,22000

2840,00000,0.079178%,0.034923%,0.00014831,2.984,0
,00000
,00020
,21000
,22000

16780,00000,0.079178%,0.024962%,9.0542e-005,5.9879,0
,00000
,10000
,02200
,02200

541196,00000,0.079178%,0.0097732%,7.3555e-005,9.4357,0
,30000
,20000
,20000
,02200

541200,00000,0.079178%,0.05105%,0.00015045,1.8696,0.02
,30000
,20000
,20000
,20000

8728,00000,0.077836%,0.076986%,0.00016604,0.051139,0.49
,00000
,03000
,20000
,12000

8340,00000,0.077836%,0.067812%,0.00031577,0.31742,0.28
,00000
,02000
,00200
,10100

1304,00000,0.077836%,0.12398%,0.00026809,-1.7211,0.94
,00000
,02000
,00002
,31000

540940,00000,0.076494%,0.015659%,0.0001029,5.9121,0
,20000
,20000
,02000
,02100

154,00000,0.076494%,0.084333%,0.00014125,-0.55503,0.68
,00000
,00000
,00100
,21020

540716,00000,0.076494%,0.0029057%,5.1236e-005,14.363,0
,10000
,30000
,00002
,02200

67632,00000,0.075152%,0.094994%,0.0003158,-0.62833,0.72
,00100
,00010
,20000
,00200

532752,00000,0.075152%,0.036903%,0.00016913,2.2615,0.01
,10000
,01000
,02000
,30000

8472,00000,0.075152%,0.064377%,0.00014251,0.75607,0.23
,00000
,20000
,30000
,21000

